numunique,time
174,0.461657
120,0.338305
242,0.754537
477,1.18457
131,0.367199
471,1.18528
162,0.443573
273,0.729259
163,0.442571
184,0.496301
128,0.353674
102,0.286629
110,0.305795
90,0.256491
43,0.139672
57,0.175289
53,0.165972
49,0.162155
31,0.105328
27,0.098896
21,0.081312
45,0.137699
278,0.675398
140,0.369043
315,0.792278
182,0.478539
184,0.490151
159,0.434125
149,0.398989
132,0.36771
54,0.166312
105,0.290134
81,0.232326
120,0.332444
163,0.441609
102,0.288141
62,0.186871
106,0.305173
159,0.427733
116,0.32506
114,0.320992
117,0.325151
71,0.212659
114,0.320802
138,0.380544
233,0.61255
227,0.591039
222,0.570442
228,0.591571
234,0.613181
174,0.472517
179,0.476554
191,0.50579
173,0.461487
150,0.40472
132,0.361589
87,0.252063
73,0.218019
61,0.189596
119,0.333276
81,0.237166
97,0.277662
205,0.540445
456,1.13664
525,1.29229
493,1.25494
453,1.14675
477,1.20671
408,1.03164
432,1.10278
541,1.35781
600,1.51841
595,1.5104
608,1.7036
589,1.48881
591,1.4906
555,1.40656
574,1.48211
629,1.59356
500,1.2698
437,1.12413
461,1.19876
578,1.48692
683,1.72073
527,1.35091
464,1.20034
581,1.48805
420,1.07984
466,1.19834
679,1.69475
413,1.06533
216,0.589347
319,0.834056
257,0.670509
325,0.848794
366,0.935006
309,0.801385
208,0.564651
245,0.651293
375,0.938172
240,0.629192
391,0.996521
214,0.56456
205,0.551566
153,0.41534
104,0.290205
118,0.327305
123,0.335861
214,0.551065
93,0.259357
135,0.364905
102,0.277621
104,0.288121
151,0.416181
127,0.342703
94,0.259758
105,0.284664
106,0.29307
228,0.598073
216,0.560964
67,0.195016
194,0.51645
130,0.353634
251,0.661011
280,0.741402
183,0.493216
220,0.580289
221,0.591942
230,0.613251
169,0.454493
179,0.474871
233,0.614233
198,0.524104
307,0.798169
253,0.656673
393,1.01007
273,0.715343
252,0.651703
206,0.542589
374,0.956546
289,0.742995
209,0.556895
193,0.509757
300,0.765187
302,0.773522
207,0.551866
205,0.536026
148,0.400231
215,0.556976
171,0.451898
120,0.323958
78,0.228629
103,0.286087
77,0.225002
54,0.163217
56,0.173105
62,0.185127
61,0.186861
23,0.088877
69,0.206979
103,0.290054
80,0.233548
96,0.27671
85,0.247365
65,0.194455
127,0.344256
92,0.261591
77,0.228509
83,0.236434
63,0.190668
52,0.164619
89,0.258946
119,0.334208
155,0.420029
184,0.492885
189,0.502413
179,0.487685
153,0.414649
430,1.0771
339,0.867649
411,1.03568
280,0.730311
229,0.604014
212,0.563368
181,0.486243
156,0.419878
252,0.645252
281,0.730322
273,0.710013
148,0.402216
228,0.601971
233,0.619613
301,0.77753
188,0.51128
279,0.842722
297,0.765557
308,0.801254
308,0.792919
439,1.11876
325,0.849905
440,1.20773
444,1.13237
534,1.36623
311,0.815391
280,0.728317
400,1.18454
406,1.11237
208,0.571934
209,0.560192
316,0.827153
314,0.824928
157,0.43653
280,0.744498
193,0.520517
159,0.439465
232,0.623681
287,0.757282
197,0.531107
133,0.371868
247,0.654348
134,0.381887
101,0.296937
68,0.208221
114,0.326192
150,0.419939
107,0.397616
161,0.446218
263,0.693452
205,0.547979
258,0.670058
252,0.668325
365,0.935637
154,0.43113
184,0.501401
436,1.09661
176,0.483909
204,0.551245
220,0.5907
188,0.51666
182,0.498285
140,0.394481
170,0.464723
238,0.629081
278,0.743767
278,0.735071
235,0.631195
100,0.292149
101,0.297659
230,0.622929
135,0.379843
111,0.321183
228,0.608622
136,0.389561
126,0.356228
185,0.505439
212,0.57006
137,0.381386
235,0.624613
123,0.347232
160,0.440537
252,0.665019
142,0.389912
86,0.253025
130,0.374123
85,0.25074
129,0.369794
116,0.329478
80,0.23432
48,0.154239
36,0.125035
62,0.187331
49,0.156384
50,0.160331
51,0.1598
55,0.170671
63,0.189426
94,0.261731
79,0.231355
75,0.217629
71,0.211898
75,0.222057
59,0.187542
49,0.16001
55,0.171031
81,0.365998
60,0.184737
46,0.149009
58,0.18094
46,0.149731
31,0.107752
57,0.174517
47,0.149751
41,0.136727
33,0.115246
49,0.156624
24,0.091832
23,0.087764
32,0.111208
33,0.115627
27,0.098846
20,0.081403
18,0.075222
22,0.085311
21,0.08493
35,0.119514
66,0.196429
71,0.203863
66,0.195598
38,0.128732
61,0.188363
41,0.131527
23,0.086292
20,0.080942
29,0.105388
19,0.079849
22,0.088687
14,0.06391
19,0.076624
18,0.077095
37,0.125065
29,0.105799
40,0.13298
63,0.187823
88,0.252925
104,0.289574
71,0.208141
85,0.244128
84,0.242946
116,0.316865
110,0.309221
97,0.278433
201,0.523063
105,0.299773
117,0.322074
180,0.480462
184,0.492325
238,0.621858
124,0.345048
126,0.355076
118,0.33065
150,0.411563
77,0.229661
110,0.309972
137,0.369794
63,0.193373
43,0.140694
49,0.162144
151,0.407495
71,0.216286
41,0.135704
100,0.28197
34,0.117611
30,0.103534
38,0.126487
34,0.114706
13,0.06383
14,0.065833
19,0.079549
14,0.063098
21,0.084298
14,0.065724
61,0.190227
54,0.170209
57,0.178305
41,0.138079
37,0.12817
49,0.157196
54,0.17039
57,0.180659
42,0.140002
96,0.27693
45,0.147227
82,0.237796
21,0.086132
28,0.10653
30,0.106059
33,0.114295
12,0.061105
15,0.0693
23,0.089609
20,0.081583
19,0.078217
14,0.066214
23,0.090089
42,0.135023
21,0.08559
14,0.064431
14,0.064612
19,0.076734
15,0.067567
18,0.07416
12,0.0585
8,0.04794
5,0.040486
15,0.058199
9,0.051387
5,0.039534
13,0.061125
15,0.066325
16,0.057007
6,0.044544
18,0.072246
13,0.061305
5,0.040025
9,0.050705
6,0.044002
1,0.030387
12,0.057508
11,0.059882
1,0.030067
1,0.029896
4,0.036368
1,0.030097
6,0.038703
1,0.031258
1,0.029726
3,0.034795
2,0.03209
2,0.034114
4,0.036508
6,0.039044
2,0.031379
3,0.034275
2,0.032471
17,0.051556
16,0.055093
1,0.030147
8,0.040215
3,0.034505
1,0.030467
1,0.030828
50,0.149029
14,0.062087
25,0.087895
21,0.08005
12,0.057709
6,0.042871
7,0.045826
5,0.037801
6,0.04273
8,0.047529
4,0.03723
11,0.056155
23,0.09039
6,0.043241
20,0.078988
29,0.107662
11,0.05884
34,0.114716
30,0.105177
12,0.059672
8,0.048982
12,0.061134
18,0.073938
11,0.055945
12,0.060975
10,0.056506
29,0.101721
12,0.056797
13,0.062387
21,0.081743
14,0.05331
7,0.046337
8,0.045385
7,0.047259
2,0.032841
3,0.035677
17,0.059642
8,0.04762
9,0.050915
4,0.036298
21,0.068328
19,0.065764
6,0.04266
8,0.055754
13,0.062137
16,0.069901
8,0.04814
13,0.060404
27,0.100989
23,0.089178
17,0.07472
12,0.06386
7,0.046758
19,0.074801
22,0.086072
11,0.056005
13,0.061215
16,0.067937
14,0.064001
18,0.072967
41,0.127429
43,0.136607
50,0.150573
26,0.094788
22,0.082675
7,0.046127
13,0.05313
2,0.033233
18,0.062397
4,0.038562
5,0.040667
20,0.070463
3,0.034675
2,0.031409
12,0.052589
11,0.050314
4,0.035987
7,0.044183
7,0.043251
5,0.036668
9,0.048631
4,0.037841
7,0.044804
13,0.056636
10,0.047169
2,0.031319
9,0.049072
4,0.035406
7,0.044153
2,0.033002
3,0.033283
7,0.040486
3,0.034575
5,0.037711
9,0.043391
2,0.03169
3,0.034115
7,0.044974
14,0.05357
3,0.035577
4,0.037431
2,0.031389
3,0.033843
7,0.038492
1,0.030126
2,0.032491
20,0.060263
5,0.036969
4,0.036048
6,0.038211
2,0.0322
3,0.033373
13,0.049523
11,0.048111
1,0.029735
17,0.05362
1,0.030668
20,0.059712
2,0.0321
12,0.050224
2,0.032221
7,0.041808
5,0.038011
1,0.029415
6,0.038863
5,0.03692
3,0.035546
4,0.038593
3,0.035476
22,0.064831
1,0.030236
24,0.068248
2,0.032581
2,0.032151
1,0.030016
13,0.050525
1,0.030337
3,0.033492
1,0.031089
3,0.035066
2,0.03198
34,0.113233
39,0.127259
14,0.063409
13,0.063209
16,0.069701
13,0.059001
17,0.073869
7,0.050686
13,0.061326
23,0.085461
7,0.046097
15,0.066786
27,0.096902
19,0.08029
24,0.091101
20,0.080952
33,0.113834
18,0.078477
38,0.12819
37,0.12266
26,0.094377
32,0.11192
12,0.060153
20,0.080271
16,0.073068
13,0.063379
13,0.060995
18,0.073838
7,0.046357
28,0.102833
12,0.062417
17,0.074821
30,0.107622
35,0.119374
34,0.120586
61,0.185809
58,0.17608
25,0.093305
34,0.116729
26,0.098976
44,0.142568
42,0.137198
15,0.068048
41,0.132909
45,0.142789
9,0.052719
40,0.132549
16,0.070923
12,0.061886
14,0.064331
27,0.099818
17,0.073258
13,0.062357
11,0.056486
15,0.065743
18,0.075161
11,0.057668
11,0.057158
45,0.142077
29,0.098665
22,0.088436
16,0.070011
15,0.068228
29,0.104186
14,0.065583
12,0.059782
11,0.056987
24,0.090219
39,0.130916
29,0.105318
28,0.104406
25,0.091933
17,0.073969
12,0.05821
15,0.068308
15,0.070452
14,0.066525
9,0.052218
16,0.06941
9,0.052669
12,0.060143
14,0.065262
8,0.048461
12,0.061215
15,0.066955
14,0.064381
15,0.065383
20,0.081483
17,0.075752
12,0.060964
12,0.058169
8,0.049773
18,0.073398
19,0.076383
10,0.045936
12,0.062157
21,0.080551
16,0.06927
19,0.074891
20,0.083457
12,0.060554
21,0.0851
13,0.064922
31,0.104727
22,0.08482
19,0.075552
36,0.115197
20,0.079439
18,0.072566
30,0.103946
9,0.043652
47,0.147396
11,0.056817
31,0.107612
19,0.07437
23,0.087955
20,0.078638
37,0.119915
19,0.077255
26,0.093826
41,0.129133
36,0.117341
24,0.09056
16,0.070071
10,0.053089
15,0.065673
12,0.058701
12,0.058711
20,0.060684
18,0.072937
13,0.061045
6,0.044884
14,0.066835
12,0.063699
17,0.07448
20,0.081242
21,0.084078
13,0.062317
19,0.077074
23,0.088386
18,0.076123
28,0.100919
17,0.076594
40,0.129944
16,0.071364
48,0.155142
40,0.128612
44,0.144922
85,0.243226
98,0.277451
55,0.172884
128,0.349286
69,0.201508
56,0.175059
58,0.17549
35,0.115667
30,0.105017
33,0.114875
14,0.065152
12,0.05858
28,0.099768
13,0.060935
11,0.058139
33,0.118663
19,0.08022
34,0.114144
29,0.103123
18,0.073307
26,0.091371
14,0.066454
27,0.096802
27,0.10089
12,0.05836
19,0.080161
32,0.109976
23,0.087124
26,0.095179
10,0.057888
55,0.168687
25,0.091392
22,0.086172
24,0.091101
42,0.135835
33,0.113112
29,0.105538
53,0.159129
42,0.135645
23,0.088156
10,0.054352
13,0.061726
23,0.086542
16,0.06925
15,0.067307
13,0.062748
16,0.06933
18,0.073528
12,0.059241
10,0.054202
16,0.070432
7,0.047729
25,0.095349
8,0.048451
13,0.063319
12,0.061115
15,0.068879
12,0.059101
15,0.066245
16,0.069881
23,0.086953
16,0.072616
11,0.058339
12,0.060183
15,0.067817
8,0.049282
12,0.059111
12,0.050194
10,0.055103
11,0.055604
14,0.067206
12,0.060794
14,0.068299
10,0.05337
11,0.057528
18,0.077736
15,0.068278
18,0.077796
31,0.108524
23,0.091432
20,0.082565
18,0.073267
13,0.061175
17,0.071164
20,0.084609
26,0.098265
11,0.055364
16,0.070312
10,0.053771
21,0.085611
18,0.076784
14,0.065273
30,0.103885
20,0.080431
22,0.086302
28,0.096622
16,0.069611
15,0.064712
13,0.064802
19,0.076353
18,0.072857
17,0.072085
28,0.10121
12,0.0585
22,0.087535
24,0.091492
20,0.080942
24,0.089398
35,0.119153
9,0.050896
28,0.100509
20,0.077626
14,0.065953
25,0.091081
17,0.072896
42,0.131787
52,0.158898
18,0.080561
30,0.10621
21,0.084048
23,0.08524
25,0.091953
29,0.102964
15,0.067667
7,0.04753
10,0.05334
13,0.061365
16,0.066926
36,0.120166
13,0.062327
43,0.139843
21,0.085741
15,0.068158
20,0.083296
14,0.06379
21,0.081673
12,0.05887
16,0.070082
13,0.062377
27,0.093135
11,0.056356
19,0.076804
23,0.086363
14,0.064822
41,0.135514
35,0.119324
15,0.067497
21,0.080641
31,0.109526
14,0.064732
17,0.072896
20,0.081203
14,0.066455
12,0.060233
20,0.079829
23,0.090861
18,0.073598
13,0.062036
18,0.075132
13,0.062347
12,0.059943
14,0.06389
14,0.06947
22,0.086442
18,0.075782
19,0.078658
14,0.064552
18,0.07453
64,0.186941
37,0.120336
31,0.10674
11,0.054613
39,0.132468
43,0.139121
28,0.100488
23,0.087284
34,0.115607
55,0.164479
50,0.147637
30,0.104426
33,0.112011
23,0.086973
84,0.233889
187,0.487786
70,0.2074
67,0.201197
59,0.185348
61,0.181892
24,0.092754
48,0.156765
38,0.127049
29,0.104075
23,0.089769
37,0.126568
72,0.214603
68,0.201117
85,0.242245
83,0.246363
75,0.223881
80,0.237085
64,0.193283
78,0.229671
74,0.219442
78,0.230283
85,0.249419
59,0.180058
73,0.216616
68,0.20211
66,0.205395
66,0.198233
59,0.178194
77,0.22904
81,0.240511
84,0.246202
57,0.176141
85,0.256802
68,0.207509
73,0.21295
85,0.246784
112,0.318939
78,0.231034
83,0.240061
97,0.283081
113,0.3197
136,0.375956
126,0.350688
96,0.285135
93,0.269055
56,0.173907
88,0.444384
111,0.306946
116,0.327355
170,0.454413
111,0.307337
89,0.254477
74,0.22382
114,0.315893
67,0.198382
91,0.264206
103,0.284234
101,0.287269
88,0.252895
73,0.217558
80,0.232106
50,0.155943
66,0.195457
51,0.159951
56,0.173706
70,0.205175
65,0.194205
59,0.178926
132,0.353203
94,0.262323
75,0.222909
56,0.171462
56,0.173556
56,0.167775
68,0.200516
52,0.167684
70,0.20806
35,0.118924
61,0.184947
57,0.176872
57,0.177604
45,0.141395
54,0.168036
65,0.193373
72,0.214603
50,0.159319
91,0.254317
63,0.187993
63,0.186801
103,0.293662
83,0.243807
54,0.167084
131,0.34073
101,0.290906
58,0.173326
98,0.273674
123,0.33
54,0.163197
52,0.161714
241,0.595639
197,0.498606
125,0.342893
94,0.258666
52,0.158889
134,0.353604
87,0.244599
87,0.248066
93,0.259868
197,0.507403
143,0.368712
112,0.298601
200,0.496211
160,0.4154
115,0.303279
182,0.467959
141,0.36213
68,0.196439
144,0.3784
54,0.161213
76,0.215525
247,0.619172
131,0.347061
218,0.552437
137,0.361749
106,0.289414
108,0.302628
159,0.415019
146,0.38366
70,0.203542
50,0.154591
83,0.232917
69,0.199945
75,0.21311
111,0.296807
44,0.137027
67,0.199505
66,0.188795
74,0.21306
70,0.20233
72,0.208211
52,0.156524
50,0.149361
102,0.279174
74,0.210165
42,0.135004
52,0.159389
65,0.185579
93,0.252734
58,0.172564
95,0.25601
93,0.255179
62,0.17586
51,0.153608
82,0.23397
32,0.110358
108,0.290676
34,0.118132
41,0.128812
60,0.176261
82,0.231855
91,0.254949
73,0.208091
104,0.28262
110,0.293371
125,0.332494
120,0.326854
72,0.204363
87,0.242445
51,0.153138
87,0.23932
72,0.208551
120,0.323066
86,0.240842
84,0.234721
99,0.2715
69,0.201338
55,0.162806
41,0.134613
97,0.263354
69,0.198753
22,0.083177
90,0.252594
102,0.276098
44,0.141546
48,0.145784
110,0.298451
37,0.123892
4,0.037901
9,0.054503
15,0.066385
9,0.051306
26,0.094477
19,0.077215
41,0.133421
5,0.040216
17,0.070833
24,0.088776
20,0.077626
54,0.162976
50,0.152887
60,0.17609
87,0.233187
140,0.37289
97,0.263374
153,0.400442
124,0.334989
77,0.223369
120,0.318328
94,0.261141
55,0.170911
114,0.301746
53,0.163958
75,0.214182
55,0.164549
59,0.18107
85,0.240151
55,0.168146
42,0.136857
38,0.124924
32,0.11215
47,0.147267
96,0.263835
60,0.178445
70,0.204704
40,0.127779
75,0.21305
32,0.111329
89,0.254328
107,0.290926
54,0.162385
87,0.248406
35,0.114084
38,0.12763
20,0.077195
39,0.128521
29,0.101701
21,0.083336
8,0.049152
10,0.053731
6,0.043973
29,0.100699
17,0.073227
12,0.05828
14,0.062367
21,0.084619
2,0.03187
5,0.036989
22,0.083276
3,0.034545
11,0.054753
1,0.030317
14,0.06363
16,0.067016
19,0.076574
55,0.161884
84,0.226154
11,0.054883
72,0.200597
4,0.037189
69,0.197611
81,0.230412
128,0.342172
89,0.248687
77,0.220644
22,0.084509
45,0.147026
58,0.172043
33,0.109175
49,0.151094
52,0.159209
86,0.237215
85,0.234511
178,0.456427
139,0.367731
117,0.315171
115,0.312657
135,0.36241
191,0.508404
110,0.300003
95,0.267562
78,0.226946
80,0.228679
89,0.248307
62,0.184516
31,0.105809
33,0.112992
31,0.110307
73,0.21343
55,0.168686
77,0.225464
73,0.210766
121,0.321544
45,0.146455
47,0.150392
58,0.175309
48,0.150443
109,0.285155
104,0.28226
60,0.180479
61,0.182944
94,0.259998
87,0.248116
67,0.198553
66,0.191129
49,0.158177
74,0.214853
51,0.163738
74,0.222017
81,0.23477
65,0.194244
67,0.201148
101,0.28732
91,0.262503
100,0.285526
87,0.251682
84,0.241403
69,0.204654
116,0.31933
144,0.396645
155,0.417534
151,0.408978
230,0.597993
303,0.773512
251,0.653567
244,0.634211
128,0.348955
138,0.381477
116,0.324449
100,0.283743
161,0.435908
86,0.245832
98,0.284003
129,0.354035
105,0.297118
103,0.296868
45,0.146856
96,0.271169
148,0.406062
97,0.284334
132,0.366228
99,0.279325
104,0.295455
80,0.2343
142,0.392286
122,0.338255
166,0.450396
38,0.127149
44,0.141085
97,0.281989
47,0.149701
38,0.128852
52,0.165351
105,0.296918
38,0.125586
107,0.301877
49,0.156384
107,0.300063
81,0.231876
39,0.136757
95,0.272562
118,0.321443
111,0.318508
79,0.228008
70,0.208892
61,0.190197
89,0.256231
120,0.336211
92,0.264176
175,0.4684
95,0.275046
120,0.337714
253,0.657705
239,0.627037
184,0.499568
274,0.706396
414,1.06662
566,1.4166
450,1.14742
475,1.20582
496,1.27056
312,0.810101
237,0.632547
364,0.950003
197,0.652636
193,0.528813
176,0.488247
178,0.486824
186,0.499528
90,0.265007
85,0.251061
87,0.262412
90,0.26123
45,0.147477
64,0.199935
71,0.21348
85,0.251453
114,0.320351
40,0.132308
49,0.158608
41,0.139862
54,0.170901
49,0.156705
49,0.153268
49,0.158878
9,0.052979
71,0.205576
73,0.214783
63,0.188905
76,0.222458
63,0.186901
83,0.234511
39,0.127579
70,0.204033
29,0.103685
36,0.12235
24,0.187452
45,0.141515
45,0.145042
33,0.113764
18,0.07417
24,0.087815
71,0.205075
22,0.085381
24,0.091392
12,0.061816
14,0.066605
40,0.128722
10,0.053531
19,0.079318
48,0.151375
31,0.104426
1,0.030407
39,0.1282
14,0.065052
35,0.116599
100,0.272822
22,0.089168
43,0.135965
53,0.166773
52,0.158939
92,0.26612
71,0.214262
58,0.180238
31,0.108474
17,0.073588
16,0.071104
15,0.067467
16,0.069791
9,0.051747
28,0.1008
72,0.209303
18,0.072826
10,0.054573
24,0.093025
27,0.098225
13,0.062868
10,0.056226
8,0.050264
19,0.066334
6,0.04251
11,0.056766
7,0.046508
36,0.120987
26,0.094237
15,0.066976
19,0.078888
16,0.068519
15,0.066645
27,0.097603
17,0.073277
20,0.081523
18,0.076243
21,0.081603
34,0.114836
19,0.077826
10,0.056325
25,0.094888
11,0.059251
15,0.06921
14,0.06358
22,0.087925
6,0.043452
21,0.084729
13,0.062026
13,0.060855
9,0.052398
16,0.070632
8,0.049753
25,0.091262
11,0.058821
9,0.051938
11,0.056476
22,0.068178
8,0.045365
9,0.052769
13,0.061285
17,0.059351
21,0.080471
20,0.065223
4,0.038191
4,0.039624
7,0.045986
6,0.043321
13,0.061075
10,0.055404
10,0.053831
20,0.080491
40,0.131797
30,0.102372
36,0.219101
52,0.158508
72,0.208321
74,0.212099
22,0.08484
13,0.060714
13,0.063499
37,0.123823
49,0.149451
40,0.130986
58,0.17576
38,0.123762
21,0.083577
35,0.114645
25,0.091151
25,0.094688
12,0.061666
23,0.088947
16,0.069661
38,0.126187
18,0.067226
24,0.089648
7,0.047319
13,0.061816
10,0.053871
3,0.036609
46,0.138049
52,0.163046
6,0.04258
4,0.038042
10,0.055825
66,0.193203
59,0.174567
28,0.102863
50,0.157626
14,0.067226
16,0.068548
23,0.072997
47,0.147888
31,0.107852
56,0.174848
63,0.187332
83,0.233588
60,0.179998
11,0.057047
53,0.168236
9,0.052007
17,0.073407
92,0.252894
33,0.110738
9,0.053199
30,0.108865
139,0.374102
18,0.075131
14,0.065073
43,0.139281
36,0.119975
11,0.057407
64,0.19191
28,0.10117
63,0.186299
123,0.331773
63,0.187993
51,0.15446
62,0.189125
24,0.090179
16,0.070663
29,0.106661
26,0.096061
24,0.087654
6,0.043462
13,0.062337
9,0.049614
5,0.040837
7,0.045526
16,0.070352
4,0.039524
10,0.045555
4,0.038933
1,0.030126
4,0.037861
3,0.035135
4,0.039083
2,0.03198
7,0.040265
2,0.031519
1,0.029124
20,0.057487
3,0.034615
4,0.038292
1,0.029967
10,0.051737
6,0.041658
5,0.038693
2,0.03179
2,0.032762
20,0.077736
21,0.075251
13,0.049654
56,0.181781
41,0.144622
4,0.039664
9,0.056245
4,0.039414
23,0.093135
22,0.089769
13,0.053872
36,0.130195
8,0.051497
22,0.091922
10,0.057638
13,0.067156
8,0.051306
9,0.047459
39,0.134843
7,0.050224
11,0.060845
15,0.071695
8,0.051377
5,0.04234
9,0.054422
13,0.066214
6,0.046817
16,0.074089
12,0.061816
20,0.085291
18,0.063188
1,0.030928
24,0.094037
6,0.044744
41,0.147237
21,0.089999
13,0.064992
16,0.073939
16,0.076173
10,0.05881
6,0.045495
34,0.123722
13,0.065563
6,0.046157
16,0.061676
2,0.034605
10,0.057658
4,0.036158
2,0.033283
4,0.038211
1,0.032301
1,0.031189
7,0.04238
5,0.043291
2,0.032651
18,0.064892
1,0.031759
2,0.034014
14,0.056817
3,0.035396
1,0.031279
1,0.031199
2,0.032921
3,0.035597
4,0.037961
1,0.031118
4,0.03713
5,0.039174
3,0.035576
4,0.03711
2,0.033723
1,0.031139
3,0.035877
18,0.065253
1,0.031519
7,0.041378
1,0.031779
2,0.032961
3,0.034234
6,0.037159
10,0.046237
1,0.030518
6,0.043472
5,0.040696
348,0.944424
198,0.512422
75,0.227678
259,0.65469
196,0.515147
272,0.703521
359,0.924546
108,0.308048
59,0.183224
121,0.339918
67,0.200246
38,0.130595
35,0.121999
69,0.208482
30,0.102904
22,0.086722
22,0.087174
7,0.044634
7,0.046648
6,0.04251
8,0.046608
4,0.03735
9,0.049333
7,0.044524
1,0.030477
4,0.037791
3,0.035737
14,0.062116
5,0.041858
9,0.052969
63,0.183184
45,0.136707
59,0.169819
64,0.189005
135,0.354556
77,0.2184
136,0.361008
216,0.557357
213,0.543951
163,0.425008
135,0.369644
67,0.198613
99,0.278243
116,0.329969
84,0.237286
47,0.143228
16,0.072136
14,0.065172
10,0.053069
3,0.036579
20,0.065043
4,0.038472
3,0.034976
10,0.046958
4,0.034285
24,0.068659
2,0.03188
50,0.152737
42,0.134142
29,0.104737
56,0.169017
60,0.184687
50,0.157516
67,0.201969
58,0.173346
35,0.115226
31,0.107171
48,0.146866
50,0.158437
65,0.196339
32,0.112551
51,0.161474
101,0.284284
120,0.333437
106,0.302578
101,0.289143
148,0.409128
99,0.283452
93,0.268644
59,0.183685
50,0.155582
40,0.135355
35,0.116279
15,0.066485
38,0.126217
27,0.0955
48,0.149711
34,0.113393
23,0.084379
18,0.071203
9,0.050004
13,0.05847
6,0.041027
8,0.045997
7,0.044644
123,0.32501
96,0.259207
37,0.120796
106,0.284133
104,0.284525
81,0.225603
44,0.140694
92,0.253927
19,0.082706
26,0.094838
76,0.212378
51,0.158086
89,0.248787
162,0.430518
149,0.407275
317,0.801094
391,0.997072
418,1.16192
241,0.630814
216,0.578235
198,0.528092
225,0.60203
210,0.568297
269,0.712668
59,0.1813
105,0.300334
131,0.361639
72,0.21793
85,0.245671
53,0.166423
32,0.114846
55,0.172674
39,0.128852
69,0.205777
74,0.222728
263,0.691739
342,0.877708
382,0.981573
518,1.31867
208,0.562406
679,1.70576
924,2.29239
708,1.7775
663,1.67805
467,1.20802
357,0.935657
265,0.704804
238,0.640312
641,1.62826
461,1.18915
240,0.640813
538,1.35109
611,1.52434
413,1.05184
245,0.65507
338,0.888197
321,0.830369
183,0.496573
160,0.434395
125,0.345909
239,0.630935
88,0.258225
92,0.264868
285,0.734249
262,0.680127
214,0.558339
202,0.538081
200,0.524164
