numunique,time
17,0.175259
32,0.17574
9,0.181591
19,0.179477
28,0.176702
15,0.175169
54,0.174959
26,0.17557
15,0.176922
12,0.1754
10,0.17566
16,0.175048
10,0.17596
11,0.179427
14,0.173455
31,0.174398
16,0.179998
20,0.17604
25,0.176291
18,0.179988
13,0.175459
2,0.178846
11,0.179758
4,0.178605
5,0.179938
3,0.179407
4,0.179007
6,0.174778
5,0.174067
7,0.177864
5,0.180839
6,0.174056
10,0.1758
7,0.175149
7,0.175369
15,0.17528
7,0.17557
13,0.174818
28,0.175149
12,0.174818
36,0.172664
13,0.17575
10,0.17542
18,0.174778
12,0.180839
13,0.175249
22,0.181261
12,0.175159
9,0.17577
10,0.174418
32,0.178576
46,0.174898
53,0.180779
30,0.174578
16,0.18079
10,0.179407
13,0.180849
9,0.182833
1,0.175249
4,0.176472
11,0.18089
9,0.173977
4,0.177924
5,0.174437
5,0.177433
6,0.177503
23,0.179657
4,0.178485
3,0.175279
5,0.176131
14,0.18131
7,0.180158
1,0.177333
4,0.175981
7,0.178866
9,0.174959
12,0.180348
2,0.185398
2,0.178485
1,0.184656
4,0.185137
2,0.182452
6,0.186229
3,0.175951
7,0.184166
2,0.186641
1,0.180669
11,0.18139
1,0.179858
6,0.176863
2,0.174177
1,0.180839
1,0.180569
2,0.18098
3,0.179948
13,0.180269
6,0.179968
17,0.180219
2,0.18142
9,0.180589
4,0.176651
5,0.179597
14,0.187211
1,0.18647
4,0.180679
4,0.176541
24,0.180259
20,0.181731
3,0.179998
1,0.18096
7,0.18146
3,0.179457
7,0.179457
23,0.181761
12,0.181451
1,0.180308
4,0.183023
4,0.18065
14,0.180619
3,0.185198
3,0.176261
6,0.181431
2,0.176772
4,0.180188
14,0.179788
21,0.181791
10,0.18123
16,0.181181
3,0.177052
1,0.181311
2,0.180719
1,0.18621
2,0.176491
21,0.179948
4,0.175339
12,0.183374
13,0.181952
7,0.1813
6,0.176341
4,0.18637
11,0.180669
18,0.18116
7,0.180759
4,0.182473
23,0.182051
1,0.185628
3,0.176722
3,0.18141
1,0.185798
1,0.180439
10,0.18115
3,0.180108
1,0.17592
2,0.184546
7,0.178205
15,0.181891
22,0.18659
1,0.18109
42,0.176682
33,0.176201
9,0.180589
20,0.176331
14,0.180419
13,0.183625
12,0.181501
10,0.179718
22,0.179457
20,0.183986
11,0.179116
16,0.179156
34,0.180168
27,0.179888
26,0.180018
32,0.180869
32,0.177804
27,0.179297
30,0.178836
41,0.179006
34,0.180048
40,0.179707
20,0.180239
19,0.182343
18,0.179447
13,0.179406
23,0.178716
14,0.183514
15,0.184236
37,0.184086
14,0.184727
19,0.184877
34,0.180198
39,0.189747
45,0.180008
80,0.18121
63,0.179457
25,0.181881
51,0.180118
29,0.180469
45,0.18113
49,0.178165
12,0.179146
50,0.178696
48,0.179628
19,0.179767
46,0.180309
24,0.179927
19,0.179717
26,0.178676
37,0.178635
23,0.179527
29,0.179917
31,0.184687
25,0.179627
43,0.179828
22,0.179276
31,0.179386
53,0.180229
74,0.179858
29,0.178956
37,0.180238
38,0.179497
47,0.180008
35,0.180629
14,0.179848
46,0.180098
43,0.179146
84,0.180689
32,0.180599
32,0.185839
21,0.178946
47,0.178666
16,0.179938
33,0.180409
22,0.179868
16,0.179578
11,0.179948
30,0.184767
11,0.185088
20,0.184927
18,0.181721
24,0.179176
22,0.179267
12,0.178215
20,0.180068
33,0.180028
27,0.180819
12,0.179888
10,0.180018
13,0.184486
10,0.178415
17,0.179236
34,0.180089
4,0.180158
9,0.179738
12,0.182493
19,0.18084
15,0.180479
25,0.179537
15,0.179087
18,0.179928
19,0.179367
16,0.180389
18,0.178926
27,0.179647
14,0.178616
22,0.184346
24,0.178646
29,0.179366
36,0.179387
18,0.18113
31,0.179788
21,0.179447
22,0.178776
25,0.178255
34,0.178555
26,0.179036
26,0.179768
46,0.179987
20,0.179016
18,0.178475
24,0.185148
20,0.179437
16,0.179467
24,0.179196
12,0.1811
6,0.183444
14,0.184056
12,0.178295
6,0.179086
24,0.179608
26,0.184967
11,0.179116
20,0.179016
16,0.179517
10,0.180338
16,0.184877
18,0.179778
19,0.180349
23,0.179366
26,0.180128
38,0.180999
17,0.179117
50,0.179246
60,0.180559
77,0.178455
114,0.179497
106,0.179297
119,0.179387
113,0.180218
70,0.179187
70,0.182923
55,0.180339
37,0.178084
27,0.181601
26,0.178746
16,0.179117
10,0.179407
36,0.180378
13,0.178054
13,0.179096
20,0.185498
19,0.183865
21,0.184086
15,0.183554
13,0.183945
28,0.184226
22,0.183164
37,0.182824
30,0.184306
12,0.184757
39,0.190769
30,0.188184
24,0.184236
29,0.183334
19,0.183274
42,0.183455
24,0.185258
18,0.188735
27,0.188895
47,0.189886
41,0.183945
13,0.181581
27,0.182763
52,0.184276
31,0.188985
26,0.183796
18,0.183054
19,0.182192
16,0.182262
16,0.182953
22,0.183515
16,0.182713
9,0.183695
8,0.183244
20,0.182934
21,0.183615
15,0.182683
24,0.182472
13,0.183936
14,0.183124
16,0.195968
9,0.183584
13,0.183495
13,0.182673
12,0.181151
24,0.187553
12,0.183745
15,0.183675
9,0.185298
13,0.183444
13,0.182914
7,0.183344
10,0.183565
15,0.183114
11,0.182613
13,0.184065
14,0.184937
15,0.1811
17,0.188223
14,0.182102
21,0.183815
15,0.184747
18,0.181351
29,0.184146
23,0.181931
17,0.185508
23,0.189837
15,0.183415
25,0.182583
20,0.182973
23,0.183535
9,0.187191
18,0.190878
20,0.190127
20,0.184857
17,0.185528
11,0.188774
26,0.182713
35,0.183334
11,0.183034
24,0.183234
22,0.184617
20,0.33537
21,0.180428
15,0.183615
18,0.182884
23,0.182633
25,0.182262
17,0.182744
18,0.183204
19,0.183244
18,0.188253
20,0.188444
48,0.182072
14,0.181922
32,0.184076
30,0.183014
20,0.189235
30,0.188113
22,0.183524
50,0.183935
41,0.183855
18,0.182623
32,0.182172
23,0.189686
25,0.183805
29,0.182843
21,0.183344
22,0.182432
10,0.181631
11,0.184136
14,0.183354
18,0.183084
34,0.18671
12,0.189246
41,0.1814
15,0.188855
11,0.182232
22,0.183665
11,0.181681
16,0.187031
14,0.183906
21,0.189496
11,0.18068
22,0.182723
11,0.182452
19,0.183385
17,0.18082
12,0.188043
36,0.18101
37,0.183464
21,0.183735
25,0.183294
27,0.182383
18,0.182933
21,0.183434
20,0.183475
14,0.183725
13,0.183935
35,0.188974
29,0.188283
10,0.182683
19,0.183615
34,0.183946
12,0.183013
9,0.183214
22,0.183495
18,0.182884
18,0.188795
26,0.184877
23,0.188314
16,0.183815
24,0.189185
81,0.184867
52,0.187382
39,0.181371
17,0.182192
35,0.182162
40,0.181992
46,0.18124
23,0.183805
31,0.183695
80,0.183053
51,0.18122
31,0.182703
23,0.182513
14,0.180989
77,0.189045
175,0.183064
66,0.183985
86,0.184707
70,0.181331
76,0.182583
20,0.183455
36,0.182863
46,0.188414
39,0.18655
31,0.185618
28,0.182092
70,0.180939
57,0.185278
94,0.182774
70,0.185248
70,0.183043
83,0.182894
64,0.189946
95,0.185068
82,0.184226
71,0.190338
84,0.183435
74,0.182553
91,0.189406
88,0.182523
102,0.182252
77,0.183685
89,0.181721
71,0.184547
105,0.185108
85,0.188013
83,0.183855
102,0.183104
83,0.192422
84,0.182904
99,0.181992
147,0.183294
88,0.188825
92,0.182743
112,0.183995
113,0.184787
157,0.184146
157,0.184016
107,0.183965
89,0.183133
54,0.182262
76,0.182983
115,0.182813
156,0.182342
175,0.189196
117,0.1814
94,0.183394
103,0.183404
108,0.188334
75,0.185078
102,0.188393
107,0.184707
95,0.183444
105,0.183615
93,0.185228
64,0.183324
55,0.188033
58,0.181871
56,0.188343
44,0.183154
86,0.189356
76,0.183645
67,0.184717
137,0.184086
109,0.184116
68,0.182743
66,0.184627
89,0.185448
83,0.182663
51,0.184837
70,0.188965
66,0.18682
54,0.188294
56,0.187983
55,0.183514
65,0.181932
59,0.185458
81,0.188534
69,0.183705
98,0.183775
46,0.184256
126,0.182683
52,0.181901
48,0.183895
132,0.182602
68,0.186109
67,0.181762
103,0.181811
86,0.183104
87,0.185548
71,0.183545
105,0.183625
74,0.183545
65,0.182292
184,0.186049
176,0.181862
104,0.181009
82,0.188244
43,0.182593
140,0.183615
67,0.182373
85,0.182794
88,0.187131
185,0.186259
118,0.191199
98,0.183975
154,0.183484
150,0.184346
108,0.188444
160,0.183354
143,0.183004
62,0.183144
127,0.183645
60,0.189125
87,0.183124
220,0.182924
108,0.182874
206,0.183765
131,0.184005
108,0.183946
96,0.182663
144,0.183895
142,0.185118
74,0.183385
52,0.183484
70,0.183123
70,0.182302
71,0.183074
95,0.18109
53,0.182784
45,0.182112
60,0.187091
69,0.18095
69,0.186621
51,0.181892
50,0.183745
60,0.181751
97,0.181551
81,0.181822
40,0.181952
52,0.185849
56,0.18094
76,0.188604
73,0.179978
88,0.180118
78,0.180428
62,0.18098
59,0.185117
73,0.180468
22,0.18065
96,0.179858
55,0.179667
43,0.180088
59,0.18064
76,0.179848
64,0.180198
94,0.183935
108,0.177814
131,0.178355
88,0.178245
86,0.179638
90,0.176321
51,0.17587
63,0.176511
58,0.17614
99,0.177724
99,0.181952
78,0.178485
99,0.178004
57,0.182583
60,0.182433
45,0.176571
94,0.182763
83,0.176591
31,0.175791
80,0.182162
102,0.18136
39,0.178506
47,0.177413
93,0.175981
47,0.176642
10,0.183445
7,0.179006
8,0.183595
16,0.175349
34,0.177854
11,0.175921
38,0.176491
4,0.183274
14,0.176111
22,0.176952
11,0.177283
60,0.373221
51,0.178596
72,0.183615
79,0.176922
133,0.17619
99,0.177723
160,0.183224
127,0.178315
81,0.181972
105,0.177594
85,0.181861
58,0.176091
103,0.177303
64,0.177033
76,0.180609
46,0.179016
65,0.178065
84,0.176121
55,0.176201
40,0.178365
50,0.179246
22,0.183976
37,0.178685
90,0.18094
69,0.177884
67,0.17569
49,0.177403
89,0.178315
31,0.178636
86,0.179006
99,0.180208
49,0.178626
93,0.182513
32,0.181781
40,0.178094
29,0.177734
37,0.178816
35,0.178015
13,0.17569
7,0.177003
16,0.177914
4,0.176531
30,0.18117
17,0.177083
6,0.178755
17,0.178816
22,0.182402
4,0.188423
5,0.181481
27,0.179307
15,0.185839
3,0.176331
15,0.178134
14,0.179097
19,0.177924
55,0.178706
69,0.176311
11,0.17614
82,0.178906
3,0.180579
75,0.178856
90,0.184747
130,0.176822
84,0.178334
85,0.178064
24,0.176852
46,0.178054
54,0.175911
28,0.181641
59,0.183725
53,0.176391
89,0.184757
85,0.178044
183,0.180819
142,0.17582
113,0.182673
101,0.178415
162,0.177153
202,0.179106
107,0.183895
100,0.179226
90,0.180569
60,0.178655
78,0.178125
58,0.178004
31,0.181521
32,0.177123
30,0.181511
82,0.178886
68,0.178825
70,0.183835
74,0.178936
107,0.17616
46,0.176581
46,0.178385
46,0.178044
29,0.183775
67,0.177814
101,0.179257
84,0.178335
100,0.183795
94,0.178385
91,0.178185
71,0.185889
82,0.179307
62,0.177784
85,0.178284
53,0.184797
90,0.178545
82,0.179617
44,0.177724
91,0.178405
95,0.178615
78,0.178355
92,0.178505
86,0.185869
91,0.177934
63,0.182734
121,0.179827
150,0.177393
165,0.179877
169,0.178254
237,0.185358
298,0.18134
386,0.179738
253,0.181962
221,0.178115
127,0.177934
116,0.178665
122,0.176332
84,0.180318
172,0.183194
91,0.178185
107,0.187522
138,0.183585
104,0.177884
91,0.179126
66,0.180078
84,0.177824
174,0.178255
81,0.178585
123,0.178134
86,0.178715
97,0.185308
84,0.180709
128,0.183785
112,0.177303
174,0.177052
28,0.182442
41,0.183214
91,0.179888
40,0.178575
27,0.179036
43,0.178054
95,0.179056
47,0.176652
97,0.179527
55,0.177733
84,0.176992
82,0.180629
43,0.178064
96,0.177964
119,0.178866
106,0.178185
75,0.177663
91,0.182192
63,0.177233
85,0.178335
113,0.178365
99,0.179237
166,0.178525
93,0.178385
144,0.177423
256,0.179036
260,0.179217
175,0.180419
266,0.183615
415,0.179668
546,0.179968
472,0.18093
404,0.178656
486,0.179487
288,0.183965
232,0.178956
350,0.179046
172,0.178976
173,0.179167
163,0.178946
174,0.177333
147,0.177834
77,0.179297
80,0.177523
60,0.177995
73,0.177874
44,0.176781
64,0.177163
81,0.179417
61,0.178746
104,0.188644
56,0.184226
40,0.177243
39,0.183625
50,0.176462
42,0.179056
52,0.178054
29,0.176833
22,0.177063
70,0.177723
73,0.177273
54,0.178184
57,0.177924
57,0.177153
88,0.179887
33,0.180629
55,0.178145
25,0.182994
36,0.178796
25,0.17608
53,0.176452
58,0.176872
40,0.177823
21,0.178645
25,0.177633
62,0.177112
30,0.17564
26,0.178695
14,0.177663
17,0.177073
44,0.178536
8,0.177073
24,0.179006
54,0.178686
39,0.177443
17,0.184206
39,0.183835
16,0.178385
42,0.178325
95,0.177453
25,0.176422
45,0.177042
51,0.177873
40,0.179307
81,0.177513
71,0.174988
53,0.178796
32,0.178025
20,0.177814
14,0.176432
23,0.178074
21,0.178145
13,0.179717
30,0.177082
65,0.175389
22,0.179337
10,0.179327
19,0.177483
26,0.17616
16,0.177202
10,0.178495
8,0.184106
6,0.185488
3,0.177443
15,0.176992
10,0.178294
38,0.183905
24,0.176431
20,0.177804
16,0.177383
16,0.176732
16,0.178635
36,0.176722
15,0.176842
20,0.177394
20,0.178505
18,0.182193
36,0.183033
20,0.177803
15,0.181691
21,0.177704
6,0.177744
18,0.182833
17,0.176211
20,0.177934
7,0.187673
19,0.177814
17,0.177643
7,0.177544
16,0.178164
9,0.185559
9,0.179497
30,0.184256
8,0.183455
5,0.178846
12,0.178435
9,0.185999
14,0.178174
5,0.178906
13,0.178005
3,0.178586
10,0.1761
9,0.178034
6,0.177994
15,0.18114
15,0.177824
15,0.18108
5,0.178415
3,0.177814
2,0.182743
30,0.177784
34,0.177623
27,0.178946
48,0.183545
51,0.178245
58,0.177213
87,0.177483
14,0.177874
12,0.177814
11,0.177563
37,0.177082
49,0.183305
35,0.183435
58,0.178635
41,0.178836
21,0.177934
35,0.177564
26,0.176571
38,0.176211
8,0.184266
22,0.177413
1,0.183444
14,0.177283
43,0.177172
6,0.176842
22,0.176631
3,0.177042
3,0.177493
14,0.177834
6,0.176462
38,0.178646
48,0.179296
6,0.178294
6,0.178826
15,0.177453
57,0.177944
61,0.178405
30,0.178525
49,0.178856
15,0.177693
17,0.18104
7,0.177093
51,0.177253
23,0.176311
51,0.178576
63,0.177012
98,0.177584
67,0.180008
20,0.179046
54,0.178846
12,0.184527
14,0.183755
136,0.179226
22,0.177242
5,0.178795
28,0.178716
142,0.178675
20,0.177984
26,0.184757
41,0.179086
31,0.177814
11,0.185117
60,0.183475
36,0.178966
104,0.178405
125,0.178415
79,0.179426
50,0.178405
56,0.179527
30,0.182383
10,0.177714
27,0.177574
27,0.179547
33,0.178775
10,0.183725
12,0.177874
16,0.179087
19,0.181982
7,0.177524
12,0.178275
7,0.177954
3,0.176491
4,0.183695
5,0.183525
4,0.176181
3,0.185708
14,0.183364
4,0.181631
20,0.181721
8,0.187422
11,0.181591
7,0.183785
16,0.184366
4,0.183355
4,0.175299
11,0.183104
13,0.181591
1,0.183194
1,0.187632
3,0.183444
4,0.178375
3,0.183264
4,0.184777
2,0.185128
9,0.176852
8,0.183224
2,0.17627
13,0.184687
3,0.179697
2,0.177183
18,0.178535
1,0.185128
1,0.184437
2,0.183565
41,0.178045
28,0.178646
7,0.177644
8,0.181401
4,0.178105
18,0.178966
18,0.178295
1,0.182613
28,0.178435
8,0.176652
23,0.179026
3,0.179356
9,0.176411
12,0.178796
11,0.178204
8,0.182502
21,0.178805
8,0.177944
13,0.184246
12,0.183565
12,0.178275
7,0.178435
4,0.178896
14,0.179177
9,0.179727
18,0.178946
15,0.177573
19,0.18099
4,0.183194
27,0.177553
13,0.182853
23,0.178546
20,0.179437
19,0.178275
17,0.180839
16,0.183826
5,0.184416
7,0.177764
27,0.184497
12,0.183504
8,0.178616
3,0.176611
7,0.181892
8,0.184556
1,0.184437
4,0.183825
4,0.184115
2,0.184346
3,0.187852
4,0.181992
6,0.185418
20,0.184296
9,0.183685
2,0.182843
9,0.181451
2,0.178225
1,0.178485
23,0.182663
8,0.190217
1,0.185138
2,0.183304
2,0.185288
1,0.184386
1,0.178374
7,0.188805
4,0.182763
15,0.183424
1,0.182833
3,0.184256
3,0.177343
228,0.177924
178,0.179147
56,0.184637
250,0.179878
346,0.179818
162,0.177834
268,0.184076
397,0.185097
124,0.179407
51,0.179157
81,0.175639
67,0.181461
20,0.182833
35,0.182533
72,0.179146
26,0.178365
14,0.183134
31,0.178435
4,0.179497
5,0.178685
11,0.184527
12,0.18097
7,0.182453
23,0.183224
4,0.177153
9,0.188104
14,0.183264
20,0.183976
3,0.178756
12,0.178295
10,0.179026
39,0.179016
17,0.178005
28,0.183905
29,0.179266
94,0.183704
58,0.18095
102,0.177273
158,0.178856
193,0.184176
144,0.179837
104,0.179177
65,0.17574
81,0.178936
95,0.178445
66,0.177594
24,0.181521
15,0.181391
21,0.178094
4,0.178165
4,0.177343
6,0.178085
6,0.183314
3,0.179337
7,0.182323
3,0.183014
3,0.178145
13,0.182793
30,0.178405
41,0.177524
27,0.178585
49,0.177623
70,0.178195
52,0.178455
57,0.18627
48,0.178725
31,0.177834
12,0.177854
58,0.179708
43,0.176782
28,0.177694
37,0.178766
81,0.178305
103,0.178465
81,0.179477
73,0.178315
135,0.183495
94,0.183365
85,0.178205
32,0.179297
46,0.178415
23,0.183715
27,0.183925
19,0.178846
29,0.183354
19,0.176261
34,0.179657
16,0.177323
13,0.178495
5,0.176271
10,0.178485
6,0.178815
8,0.179177
9,0.177814
4,0.176853
126,0.179768
88,0.176552
26,0.176902
95,0.180219
67,0.178044
48,0.178825
21,0.177523
74,0.181982
10,0.176902
31,0.183565
58,0.177163
40,0.177864
60,0.177874
138,0.178746
116,0.179928
263,0.179407
382,0.181601
377,0.178455
219,0.1809
202,0.371047
191,0.184056
186,0.178415
221,0.178755
257,0.184326
61,0.179156
108,0.175911
105,0.176832
57,0.178466
68,0.178044
37,0.177874
20,0.176462
34,0.177333
35,0.178405
63,0.179036
