allocationlistsize,time
656,0.331453
186,0.245621
37,0.21265
170,0.239359
56,0.217418
193,0.245551
2667,0.892536
104,0.22891
22,0.219432
23,0.21339
15,0.213461
31,0.217609
20,0.21866
31,0.215034
17,0.2133
22,0.212859
47,0.2188
1183,0.429296
5,0.210074
21,0.215314
7,0.211718
19,0.216777
8,0.211767
465,0.299843
138,0.240472
4,0.208932
215,0.249068
162,0.238838
32,0.220734
15,0.217489
22,0.21289
55,0.219372
2,0.209754
13,0.2185
9,0.211838
6,0.211868
4,0.211117
4,0.209894
16,0.21312
1,0.215865
47,0.218821
11,0.211707
251,0.256742
1216,0.435087
130,0.237877
14,0.214643
14,0.216387
12,0.214072
7,0.209814
5,0.210546
55,0.220544
9,0.21289
1,0.209052
8,0.212098
23,0.214704
5,0.210255
14,0.21314
1,0.209864
2,0.214613
19,0.214563
45,0.219202
9,0.211276
965,0.387457
444,0.297959
56,0.220715
196,0.250991
171,0.240892
232,0.258405
146,0.236334
160,0.244189
153,0.238278
43,0.217097
1213,0.433063
2410,0.657565
1236,0.439806
470,0.296668
2530,0.869924
8685,2.02234
1426,0.477336
10876,2.48752
1613,0.508685
2717,0.904899
2814,0.919016
3020,0.963719
14405,3.08057
8712,2.01824
17399,3.61459
4033,1.16278
1215,0.439476
5589,1.44648
2646,0.891514
1132,0.425669
733,0.345238
1801,0.544012
113,0.231965
2927,0.948842
1320,0.459072
6530,1.61154
2541,0.872989
4051,1.16604
2301,0.637266
1194,0.429487
382,0.286268
1330,0.455175
322,0.270538
561,0.31406
687,0.337975
1834,0.556445
1786,0.544102
2565,0.877629
2156,0.609816
3394,1.02962
2454,0.85774
488,0.300174
954,0.387107
238,0.260799
3182,0.990971
129,0.237837
3009,0.962007
226,0.252824
533,0.309861
4451,1.24075
1234,0.437111
7,0.215866
52,0.219582
133,0.23942
7,0.214453
24,0.220033
194,0.250911
53,0.225433
99,0.22927
668,0.336091
14,0.214393
353,0.276299
40,0.220945
1604,0.507292
194,0.253476
654,0.332925
2495,0.865686
27,0.213702
1798,0.54291
8310,1.94453
1257,0.4473
3239,1.00302
1979,0.574048
469,0.297679
6055,1.52153
1428,0.479751
175,0.373071
634,0.326162
1102,0.414529
668,0.333997
76,0.223519
1667,0.516209
434,0.290155
3163,0.988005
3957,1.14598
7668,1.82939
1509,0.490992
2560,0.871567
2091,0.597552
5724,1.47032
2379,0.649139
2320,0.638459
3791,1.11486
3207,0.993186
548,0.312376
1242,0.439586
1271,0.448121
8438,1.96926
943,0.385484
3496,1.05395
238,0.258415
373,0.279104
432,0.291537
352,0.27681
80,0.236254
162,0.239771
74,0.224802
145,0.236004
8,0.212509
268,0.259116
150,0.238248
281,0.261441
492,0.301165
328,0.27118
1062,0.411933
8528,1.99954
184,0.248727
153,0.238548
6703,1.65137
1296,0.456868
673,0.338907
1402,0.470393
2078,0.592582
1203,0.43635
446,0.293471
799,0.35676
1401,0.473309
373,0.281028
15717,3.32753
99,0.227327
254,0.257624
1150,0.426161
264,0.258856
192,0.246753
123,0.232878
89,0.230383
392,0.288773
680,0.334398
2,0.209934
634,0.327656
3,0.210716
17,0.211607
11,0.222128
30,0.217909
4,0.217499
10,0.21312
5,0.216096
41,0.217709
9304,2.13485
202,0.251292
293,0.263264
253,0.262423
210,0.248958
257,0.263695
573,0.318869
364,0.277271
14722,3.13702
3105,0.977185
4105,1.16297
979,0.39366
1723,0.526869
2252,0.628941
2032,0.583826
302,0.269376
1068,0.408236
549,0.312466
95,0.227688
16,0.214463
2291,0.636545
122,0.233128
189,0.2504
1697,0.522221
7284,1.7631
3517,1.06001
6618,1.63514
3192,0.991763
8502,1.97947
19522,4.01722
2281,0.634942
22976,4.64062
5833,1.49149
4986,1.33649
3428,1.04806
6242,1.56655
3751,1.10531
2968,0.951467
4287,1.19798
1819,0.547468
1173,0.425099
1371,0.462599
1019,0.400983
850,0.366388
190,0.248126
149,0.242616
225,0.252995
445,0.293001
14217,3.18347
16631,3.4997
14236,3.03206
6878,1.68394
5903,1.49637
4462,1.23952
3299,1.01643
2807,0.922663
856,0.366959
2627,0.887557
1302,0.450265
2851,0.930116
4312,1.21596
2249,0.627409
1037,0.402636
1746,0.533862
2994,0.958039
2594,0.879121
2176,0.613853
2610,0.882788
1278,0.446148
2403,0.652956
2784,0.920759
6891,1.68125
9976,2.24683
5790,1.4849
6003,1.52229
4197,1.18912
4806,1.29794
4482,1.23105
3710,1.09821
3946,1.1383
3433,1.04843
2935,0.94733
2256,0.631296
1091,0.414709
1024,0.39965
2008,0.582424
1768,0.539032
1522,0.492064
8367,1.96278
24968,5.00447
26482,5.24546
22197,4.50268
15913,3.35494
19092,3.91484
17235,3.60145
19598,4.03359
33223,6.53659
29162,5.79166
37080,7.19501
31657,6.2045
35756,6.95954
27324,5.41733
28864,5.74342
22450,4.54049
27126,5.4142
13739,2.94953
15310,3.23834
16753,3.51067
19821,4.0457
34069,6.68995
21761,4.43285
15469,3.24736
20644,4.39141
12744,2.76662
10651,2.37744
27119,5.40723
13241,2.86138
4913,1.32238
7964,1.89192
13506,2.91497
38655,7.54158
14711,3.11429
7919,1.86921
9754,2.20225
10301,2.31803
5857,1.48821
26791,5.35792
10081,2.26717
10683,2.37608
2901,0.941879
2913,0.943341
939,0.386526
2192,0.622349
1765,0.540195
9047,2.07261
1222,0.435758
2656,0.897004
1252,0.441289
2116,0.601179
4385,1.22847
7423,1.77471
1236,0.441028
4351,1.22082
2106,0.603723
9070,2.08924
11472,2.52871
1144,0.421642
9364,2.13049
6312,1.57808
9316,2.14007
18820,3.90851
6108,1.53494
7909,1.86858
11811,2.59448
6546,1.61315
5260,1.37424
5117,1.34782
10361,2.31604
6133,1.54271
14901,3.14521
11704,2.56818
17679,3.68382
13306,2.86054
12862,2.79458
5651,1.45911
19747,4.08402
11335,2.51521
5557,1.43061
12499,2.72952
9514,2.17075
13399,2.89982
4773,1.28673
8022,1.89898
5112,1.36115
7833,1.86106
8322,1.9473
6667,1.64188
1191,0.43097
3634,1.0777
3244,0.999568
1389,0.465795
1736,0.533502
2244,0.621728
889,0.373342
628,0.325592
18945,3.91804
2689,1.03874
7246,1.75051
4904,1.30696
5163,1.35677
5178,1.36597
11146,2.47262
11668,2.57285
1758,0.532129
5618,1.45254
1171,0.427142
2038,0.582524
6903,1.68273
2527,0.875214
4586,1.25675
6355,1.58841
4631,1.26479
4425,1.23385
4964,1.3283
28917,5.70972
14012,3.00623
24669,4.94867
11689,2.58629
6734,1.79005
6338,1.58193
4239,1.19827
3453,1.05134
7409,1.78537
9195,2.10106
7804,1.84556
3539,1.06538
19320,3.96969
7302,1.75599
7259,1.74519
3639,1.08183
14387,3.07683
13222,2.8521
9355,2.14188
13131,2.8426
19836,4.05713
10617,2.37969
19548,4.03312
18356,3.77712
24532,4.93191
13305,2.86034
7240,1.75507
15904,3.35585
13017,2.82252
3724,1.09668
4432,1.24049
10603,2.3593
8506,1.97895
2918,0.945075
6557,1.61895
4482,1.23193
2482,0.861417
7467,1.79608
9480,2.1681
4957,1.31979
4840,1.2931
7918,1.87058
2578,0.876335
1347,0.456838
705,0.338896
1900,0.55903
2867,0.931459
1795,0.541076
6813,1.67676
31510,6.20601
