allocationlistsize,time
380,0.105728
81,0.096221
603,0.0961
863,0.133872
1052,0.15966
548,0.139892
844,0.146475
493,0.125696
507,0.117951
133,0.089448
331,0.104286
128,0.109436
81,0.099907
51,0.089077
195,0.10659
118,0.088686
375,0.096501
923,0.110427
64,0.089107
475,0.100699
171,0.09612
601,0.100519
1339,0.103424
359,0.125516
246,0.114114
73,0.088817
310,0.09017
58,0.092213
244,0.119504
610,0.108253
7,0.0693
69,0.098805
528,0.116359
513,0.105879
829,0.108113
674,0.112271
455,0.100559
1078,0.122149
485,0.107372
1302,0.136026
1089,0.128051
870,0.109646
2459,0.351991
773,0.115507
737,0.109426
3335,0.343756
8,0.066725
5752,0.388499
492,0.096641
1162,0.146646
881,0.11185
1078,0.114455
2632,0.322386
2616,0.352391
623,0.118283
752,0.123051
4326,0.387818
2586,0.346982
894,0.129523
380,0.103524
500,0.101521
171,0.100038
566,0.097944
316,0.098315
19,0.067006
433,0.105769
213,0.097293
24,0.077275
220,0.103534
338,0.112331
74,0.098876
437,0.119775
281,0.115537
163,0.099407
307,0.116128
263,0.125425
190,0.113033
385,0.134483
441,0.115157
730,0.170219
260,0.109766
1417,0.20191
1591,0.166362
1870,0.182764
5959,0.494298
4997,0.525697
2236,0.236805
5896,0.585059
1774,0.24491
1294,0.212179
2510,0.402456
786,0.160381
1001,0.149991
632,0.155071
249,0.100178
124,0.094587
688,0.134041
148,0.109075
80,0.088657
366,0.152105
480,0.124464
1271,0.155011
522,0.143189
442,0.115768
400,0.129423
94,0.104105
835,0.147687
443,0.113223
148,0.099748
696,0.120456
573,0.139712
327,0.11716
436,0.134522
493,0.088366
3743,0.403758
356,0.125436
372,0.12255
552,0.132299
910,0.181931
503,0.143499
561,0.146485
2656,0.390694
1109,0.1702
456,0.127449
57,0.090049
175,0.098145
345,0.135895
98,0.095059
225,0.108915
182,0.098325
80,0.111279
204,0.110107
126,0.099867
57,0.091422
93,0.106711
15,0.081753
391,0.138861
32,0.084258
124,0.098766
47,0.091713
102,0.102322
76,0.094848
98,0.101921
236,0.106941
171,0.124734
475,0.109786
78,0.095048
256,0.096672
161,0.10649
101,0.088866
108,0.094878
11,0.074029
77,0.095159
251,0.093746
135,0.107272
127,0.091812
96,0.104836
73,0.089669
73,0.093796
113,0.114375
135,0.098164
155,0.118452
536,0.144211
163,0.131447
310,0.122369
118,0.109867
97,0.092534
357,0.111699
135,0.124795
234,0.136056
90,0.087614
84,0.107312
37,0.093165
118,0.116418
250,0.112512
408,0.104967
601,0.13835
297,0.115247
254,0.125025
698,0.137198
222,0.104998
192,0.104506
229,0.102993
217,0.104727
209,0.105969
228,0.11147
461,0.141005
157,0.096672
245,0.125906
158,0.130154
184,0.11741
609,0.128181
682,0.161934
789,0.088697
486,0.140604
1975,0.116168
94,0.102222
394,0.130885
337,0.113593
4453,0.377759
4868,0.392548
133,0.118843
298,0.140975
166,0.119675
256,0.125175
498,0.129533
2148,0.139923
104,0.099898
58,0.080331
74,0.090851
68,0.096882
4506,0.30901
1106,0.155923
89,0.098796
737,0.176782
336,0.11683
373,0.109646
116,0.118392
117,0.100258
408,0.118823
46,0.096421
123,0.104496
73,0.098755
596,0.131457
70,0.093306
308,0.111199
2984,0.326934
371,0.10122
799,0.172324
646,0.159389
347,0.104086
379,0.120316
619,0.144091
118,0.101501
133,0.109846
1033,0.119564
115,0.107182
67,0.093927
552,0.119936
143,0.129133
320,0.109877
222,0.097864
292,0.112491
145,0.096832
115,0.096471
250,0.106009
65,0.10122
518,0.122941
246,0.109616
163,0.112481
145,0.10117
389,0.112111
1454,0.2289
725,0.161022
470,0.149661
415,0.091131
603,0.167684
6707,0.389582
507,0.132749
400,0.124614
1167,0.148329
1031,0.211498
889,0.185318
332,0.141856
688,0.150583
224,0.124704
816,0.278904
2998,0.737666
600,0.23961
1070,0.243557
694,0.222137
1342,0.22381
285,0.126527
591,0.200606
828,0.169088
262,0.142628
280,0.122289
612,0.162175
693,0.248597
1119,0.242816
2486,0.481133
1248,0.293552
1645,0.258185
889,0.278964
1021,0.231916
1452,0.279956
1493,0.259177
913,0.277121
864,0.288783
2428,0.219973
1239,0.263324
1324,0.242886
857,0.23944
1017,0.237015
1789,0.222619
1134,0.267362
1291,0.279615
1578,0.282631
595,0.226555
1119,0.295976
853,0.241534
1337,0.253816
2122,0.288823
2300,0.365707
1433,0.271941
1895,0.280867
1454,0.322325
2263,0.35109
4990,0.6229
2087,0.398509
1689,0.331572
2402,0.316745
795,0.222829
1381,0.482596
3128,0.546266
2515,0.563047
7373,0.705515
2964,0.551296
2641,0.493106
1420,0.267904
5818,0.56412
2319,0.238017
3717,0.511641
4290,0.534764
2887,0.528442
1718,0.290165
1737,0.26057
1681,0.274245
919,0.200647
1283,0.230844
842,0.197842
1016,0.21283
2664,0.442431
1811,0.232256
899,0.219292
5307,0.590469
4625,0.513214
1899,0.264056
734,0.206327
1170,0.214262
1120,0.215204
1134,0.238999
691,0.201238
2279,0.251913
449,0.15979
1330,0.221947
866,0.209764
722,0.225544
887,0.181451
634,0.20212
1694,0.234981
1391,0.25571
878,0.200006
2974,0.496021
2738,0.428635
2179,0.231875
2189,0.336662
1605,0.284474
1886,0.208151
6794,0.587774
1861,0.326083
3190,0.41498
2845,0.51659
3246,0.575982
847,0.202831
1197,0.199264
9827,0.850867
5796,0.757903
2799,0.582033
2489,0.501121
679,0.20225
2976,0.602922
1710,0.288331
2590,0.485432
3629,0.500951
4733,0.758294
5211,0.615947
