allocationlistsize,time
1604,0.393719
9084,1.07011
1932,0.483528
1194,0.315423
13481,0.983848
2111,0.424307
2886,0.661131
7314,0.777611
5301,0.838034
3892,0.669738
2259,0.457048
4481,0.72425
9916,1.02696
1809,0.458582
974,0.373872
2786,0.675909
817,0.327325
1687,0.437972
1688,0.392658
855,0.300114
475,0.176301
282,0.173466
1669,0.242485
499,0.210375
2137,0.216005
711,0.185639
514,0.227257
1898,0.253055
3789,0.525808
6185,0.48958
4153,0.445917
5644,0.439175
10408,0.487926
1179,0.239721
789,0.215114
535,0.223901
16948,0.504137
858,0.207339
544,0.182984
1221,0.218791
1423,0.230994
233,0.155121
2768,0.418506
1546,0.177894
506,0.158377
748,0.18076
3697,0.418286
183,0.127098
174,0.1118
343,0.135574
309,0.137268
209,0.204924
158,0.122831
248,0.107181
597,0.141085
138,0.135876
587,0.158257
1279,0.225684
2059,0.264016
2868,0.464412
646,0.196629
2645,0.448573
687,0.180659
381,0.13847
261,0.11714
503,0.155582
178,0.113563
279,0.117731
145,0.116729
331,0.116528
186,0.11169
2140,0.184316
266,0.136116
604,0.183575
2469,0.435498
2072,0.268444
7041,0.545434
3782,0.473499
3465,0.493577
4292,0.456518
7990,0.626507
4164,0.570181
5202,0.572365
22396,0.779984
4393,0.508545
10070,0.621768
12319,0.712458
11169,0.680789
28585,0.915149
10836,0.64405
7396,0.682722
2488,0.532199
6237,0.5858
3349,0.576303
2839,0.558218
2126,0.337413
3325,0.53778
1605,0.309151
539,0.179717
2739,0.469762
5131,0.586361
2696,0.44739
383,0.183735
4026,0.536678
676,0.167995
418,0.132229
759,0.259688
314,0.184356
143,0.09617
127,0.120547
278,0.12223
151,0.137819
94,0.121568
364,0.12218
1386,0.242967
876,0.186059
1759,0.237787
729,0.181551
495,0.15973
2182,0.261311
1023,0.212159
982,0.207129
988,0.205927
3216,0.490411
1417,0.228068
2675,0.458281
230,0.126077
462,0.153128
344,0.145383
272,0.141025
125,0.121688
59,0.099367
322,0.110677
111,0.108404
148,0.103374
166,0.110938
316,0.141996
564,0.180068
344,0.127119
187,0.117461
430,0.114805
457,0.116399
120,0.110527
241,0.113142
522,0.119785
30,0.087384
53,0.084278
10,0.0802
138,0.093706
101,0.07989
593,0.088947
42,0.09607
42,0.07994
31,0.077746
779,0.117862
376,0.103414
50,0.07453
244,0.08522
87,0.087834
1,0.065063
318,0.099076
332,0.099377
122,0.071654
12,0.073057
1,0.067306
1,0.067196
2,0.065513
341,0.070322
20,0.071804
74,0.06961
34,0.065182
8,0.069781
1,0.066746
2,0.067888
12,0.068208
9,0.069781
15,0.072416
10,0.067547
24,0.065563
2,0.066826
4,0.066225
74,0.066856
1,0.064601
1,0.064181
244,0.071123
31,0.066595
4,0.065133
36,0.071385
2,0.065754
4374,0.373932
467,0.088035
1254,0.141867
701,0.099227
167,0.081353
113,0.078207
40,0.075622
297,0.082274
218,0.078708
32,0.065122
1079,0.109426
1654,0.147407
115,0.086542
768,0.117921
4736,0.342103
226,0.099587
3286,0.41022
321,0.128261
142,0.111239
153,0.095118
122,0.099367
246,0.101651
116,0.086482
214,0.095218
103,0.099226
3226,0.34574
76,0.107412
254,0.116038
752,0.133651
18,0.075772
69,0.097132
2,0.065353
81,0.099096
1,0.065213
9,0.068899
10,0.068579
6,0.069079
53,0.079319
30,0.076704
163,0.083066
92,0.077145
112,0.080662
228,0.088907
157,0.080592
85,0.083267
103,0.102763
82,0.080351
299,0.097513
440,0.138871
225,0.096912
1345,0.164128
192,0.098234
117,0.089047
234,0.107322
213,0.095559
202,0.098205
387,0.124504
213,0.093456
122,0.087273
35,0.088987
1832,0.144211
2664,0.373141
4095,0.401083
1362,0.143259
248,0.10683
426,0.094418
13,0.070823
9,0.071574
27,0.065964
67,0.076193
11,0.073288
224,0.09072
38,0.071284
27,0.075932
4,0.064341
12,0.076724
23,0.083006
4,0.065823
25,0.070763
81,0.074089
11,0.065393
92,0.082525
1,0.064992
28,0.072546
7,0.067547
1174,0.088486
12,0.070131
2,0.065613
2,0.064741
1,0.065764
4,0.065734
2,0.064872
7,0.065703
104,0.071104
1248,0.082435
2,0.065383
1,0.065242
11,0.065022
1,0.065343
2241,0.076894
46,0.068829
1,0.064742
2,0.065323
53,0.073939
8,0.065523
7,0.067937
17,0.066515
2,0.065793
6,0.064942
79,0.073057
6,0.068548
14,0.071765
1,0.065964
4,0.067367
969,0.07444
24,0.067637
20,0.066274
1,0.065663
10,0.070693
1,0.064832
7,0.065322
24,0.067747
12,0.067096
1,0.065523
4,0.065934
4,0.066224
13,0.070272
3,0.064601
79,0.070131
6,0.068108
30,0.068208
7,0.065753
14,0.068459
22,0.067657
