allocationlistsize,time
2123,0.210375
1150,0.211808
2378,0.216898
3547,0.423135
1657,0.214022
869,0.210205
1841,0.209904
3311,0.42074
1979,0.211167
1603,0.211107
2180,0.216106
1303,0.211537
2101,0.210926
2596,0.408186
4964,0.417764
7041,0.418156
5784,0.418917
5180,0.41521
4006,0.422203
3391,0.414328
3139,0.412304
3472,0.417554
2871,0.411072
2678,0.410561
2665,0.411794
1854,0.210666
1007,0.210726
866,0.209865
1791,0.210916
1594,0.210285
2055,0.210796
6803,0.425329
19001,0.419508
22549,0.419468
15845,0.427182
15618,0.423144
14542,0.417874
14419,0.422043
15435,0.422283
21402,0.424007
21245,0.423436
27070,0.432372
23171,0.610697
24154,0.42047
21046,0.424086
23872,0.422153
19417,0.422533
21518,0.429045
10675,0.426341
11355,0.423926
12657,0.420971
15785,0.433474
22046,0.423776
13730,0.424087
11341,0.42076
17728,0.426651
9251,0.417895
9194,0.416882
20598,0.419087
9694,0.417103
3990,0.419989
9143,0.422033
7867,0.419447
9315,0.420129
23511,0.419628
12303,0.420429
5587,0.419518
7201,0.422223
18476,0.420539
5334,0.417864
21136,0.423125
8246,0.419387
7836,0.426942
2949,0.421863
1409,0.217107
2518,0.408066
2349,0.212619
7255,0.424227
1260,0.210214
2461,0.406013
2022,0.216106
1701,0.211127
3833,0.42038
5365,0.415951
1488,0.211107
3228,0.414819
1590,0.211237
8073,0.422323
8173,0.425639
1220,0.210395
6391,0.416853
4750,0.416061
7755,0.421522
14159,0.424126
4724,0.415209
5742,0.424237
9373,0.417373
6334,0.415821
3571,0.422814
5348,0.419277
7595,0.42036
7880,0.427753
11060,0.419738
8757,0.422303
13223,0.423606
9238,0.416402
9450,0.417344
5291,0.418857
13204,0.423466
8788,0.423265
6462,0.417855
8327,0.423576
7815,0.419969
9034,0.417585
3742,0.419437
5733,0.419868
4391,0.419818
5703,0.419408
6753,0.420159
4644,0.419528
1051,0.216677
1944,0.217408
2582,0.408227
1442,0.210886
1229,0.216016
1795,0.210696
945,0.21309
266,0.208011
12435,0.422794
2152,0.215805
5347,0.419277
3196,0.412214
5031,0.420861
3480,0.418225
7200,0.424867
8472,0.424407
1006,0.209794
3950,0.417544
729,0.211728
1556,0.210335
7996,0.426501
2203,0.210465
3920,0.420129
5531,0.416713
4655,0.413576
3571,0.418967
3312,0.41507
19824,0.419818
12093,0.424497
18078,0.416342
8933,0.421903
5935,0.417915
5226,0.415982
3491,0.414729
2308,0.21817
6091,0.416191
6587,0.418887
5735,0.421742
2531,0.411763
14990,0.418446
5003,0.418586
5619,0.420971
3241,0.411523
10846,0.516941
9685,0.415711
7799,0.418796
11347,0.421431
18404,0.419527
8191,0.429176
16921,0.504908
16610,0.424507
21584,0.428374
9077,0.419588
6472,0.416031
13722,0.419528
15101,0.499798
4037,0.423415
4177,0.42063
9895,0.418285
6877,0.421271
2159,0.211668
5916,0.424678
4045,0.422904
2747,0.410371
6026,0.416442
7373,0.419207
3354,0.414097
3345,0.413096
5663,0.42041
1698,0.212118
1402,0.210666
435,0.209473
1622,0.210785
2271,0.21303
2155,0.311685
6792,0.42559
23558,0.42095
6774,0.419578
7881,0.419659
10668,0.421992
19727,0.419227
9774,0.417143
3925,0.422553
36336,0.429907
3113,0.417394
3835,0.421682
5730,0.421361
2647,0.408517
2983,0.412765
2090,0.210425
5056,0.41561
8957,0.425218
7824,0.425139
9804,0.418536
5009,0.418746
1500,0.211737
1233,0.210926
7553,0.422524
1856,0.209413
2170,0.212218
8703,0.424007
2455,0.412134
2940,0.419778
5566,0.418035
4441,0.42065
4283,0.563458
6583,0.418095
1838,0.216386
4211,0.421191
7462,0.421462
1999,0.210194
1224,0.210735
1770,0.208412
572,0.209263
1782,0.216006
1598,0.211046
947,0.210566
316,0.215385
372,0.208041
978,0.212288
862,0.209783
1241,0.211126
916,0.210315
669,0.210395
1228,0.211848
2582,0.408256
3809,0.417254
3728,0.413626
4305,0.424707
6673,0.416863
823,0.216637
1216,0.210335
557,0.20789
12579,0.551235
794,0.217418
448,0.214573
1230,0.211046
1288,0.216166
222,0.209002
2094,0.211397
2266,0.210886
679,0.209513
480,0.209323
2210,0.217178
194,0.20781
146,0.208652
341,0.208181
288,0.214272
376,0.210064
167,0.209183
173,0.208471
345,0.209183
239,0.208091
1092,0.210095
1987,0.211848
1736,0.210235
2669,0.409349
736,0.210746
2531,0.404469
683,0.211488
467,0.209874
257,0.209935
328,0.209263
206,0.208241
213,0.2075
117,0.208992
242,0.208492
176,0.215154
1916,0.211237
353,0.209493
1264,0.210465
1771,0.208813
2813,0.414107
4869,0.425149
2754,0.408548
2006,0.210235
3420,0.413005
4168,0.416793
3776,0.416853
2831,0.409429
18983,0.418997
4881,0.422103
5920,0.424547
9956,0.43667
8473,0.427463
17457,0.423696
3870,0.417224
3373,0.414628
3535,0.418786
5196,0.416682
1186,0.215955
2340,0.211036
3545,0.41528
958,0.209964
575,0.209193
938,0.211687
5820,0.424066
2260,0.209844
477,0.209083
3421,0.41546
541,0.209303
311,0.209263
468,0.208521
559,0.210886
183,0.209113
89,0.209073
115,0.208091
184,0.20768
151,0.214052
229,0.208541
936,0.362861
970,0.211698
1382,0.210556
721,0.209874
504,0.209844
972,0.209353
1299,0.209774
909,0.216156
363,0.208772
2660,0.413397
984,0.210095
2697,0.412144
134,0.208021
312,0.208421
296,0.207169
235,0.209423
131,0.209623
69,0.213441
208,0.209654
186,0.209504
177,0.208992
121,0.207891
255,0.208772
601,0.210054
185,0.21312
53,0.20806
127,0.214122
211,0.210175
101,0.214673
246,0.214303
304,0.208772
71,0.209614
42,0.209373
14,0.209754
222,0.208562
70,0.208722
604,0.209293
92,0.208892
16,0.208211
46,0.208
749,0.213321
321,0.211377
74,0.206908
93,0.210165
40,0.209182
1,0.208602
168,0.208671
219,0.209142
1,0.204884
4,0.215174
1,0.208742
6,0.20765
1,0.211768
1,0.209233
65,0.210325
366,0.210976
28,0.214853
6,0.209464
137,0.208933
3,0.209774
2,0.210626
17,0.205636
16,0.208852
58,0.209283
8,0.204835
54,0.209954
1,0.214072
1,0.215554
3009,0.406092
455,0.209934
856,0.209744
752,0.210766
413,0.214373
366,0.211828
85,0.210565
5,0.208431
342,0.208802
232,0.211126
43,0.215896
958,0.215465
976,0.210305
37,0.209603
473,0.209343
3031,0.416562
95,0.208171
1419,0.210345
708,0.210245
97,0.209594
113,0.208602
74,0.209063
257,0.208371
141,0.209142
84,0.207589
62,0.209634
1867,0.213171
146,0.208451
454,0.209203
440,0.209263
14,0.2075
38,0.209464
8,0.208272
82,0.208932
2,0.208292
51,0.214423
17,0.215464
55,0.215265
101,0.209072
4,0.209364
21,0.208361
19,0.215484
85,0.208822
51,0.208281
283,0.214022
416,0.208121
223,0.20785
198,0.208612
895,0.211468
215,0.209884
451,0.208742
155,0.214152
102,0.210205
392,0.209283
198,0.209544
250,0.208622
332,0.208902
210,0.210094
208,0.211007
652,0.210736
1361,0.211377
3565,0.418746
3457,0.414799
1475,0.210686
551,0.208782
212,0.209042
13,0.215505
143,0.209574
18,0.209804
27,0.209574
92,0.210635
20,0.208611
3,0.209593
2,0.217518
12,0.209193
11,0.209603
48,0.21281
66,0.209052
34,0.209573
5,0.208862
9,0.208501
36,0.208241
27,0.208832
13,0.208672
9,0.208962
80,0.208982
706,0.210024
4,0.208451
34,0.208983
27,0.213
3,0.208282
7,0.215284
53,0.208942
5,0.211066
10,0.209854
2,0.208852
495,0.210285
769,0.210485
14,0.209955
58,0.214933
210,0.208863
536,0.210435
3,0.21283
7,0.207339
29,0.209123
3,0.209815
21,0.209032
5,0.209423
5,0.209965
6,0.209804
351,0.209163
3,0.212159
13,0.209734
11,0.214924
1,0.210255
17,0.206478
1,0.210125
20,0.208943
1,0.209614
14,0.209343
2,0.209533
7,0.210736
5,0.216186
1,0.208511
6,0.21331
5,0.208842
53,0.208722
4,0.215354
26,0.20738
22,0.209664
1,0.209854
24,0.209864
2,0.211587
2,0.210205
29,0.208382
13,0.209503
1,0.208983
3,0.209142
1,0.209102
239,0.211377
118,0.21847
8157,0.421642
4747,0.419298
118,0.213351
231,0.209022
926,0.210064
863,0.209454
266,0.210466
168,0.20767
262,0.209343
1182,0.216697
187,0.208952
294,0.208822
3860,0.420169
472,0.210255
761,0.210445
753,0.216236
1086,0.21333
346,0.208973
878,0.216586
1209,0.214022
859,0.210495
1580,0.217799
161,0.209102
320,0.210735
280,0.208762
123,0.209153
223,0.209945
151,0.209834
116,0.21874
2898,0.41496
201,0.208893
233,0.208712
1095,0.215835
594,0.215174
1365,0.216286
6775,0.420229
1626,0.215835
473,0.211567
1674,0.211457
197,0.210145
2129,0.210736
923,0.217248
94,0.208281
1847,0.211387
2251,0.210726
105,0.214703
1788,0.212459
189,0.212028
95,0.208211
636,0.210205
3761,0.414359
739,0.210696
245,0.221776
209,0.209373
356,0.209443
298,0.211147
351,0.214903
435,0.210376
3162,0.42082
1387,0.212349
237,0.209954
428,0.208712
395,0.211718
816,0.215315
384,0.209564
73,0.209073
605,0.208682
835,0.210726
1044,0.215434
526,0.210545
782,0.216126
439,0.209673
522,0.210024
148,0.209163
329,0.209023
122,0.209484
93,0.209102
51,0.209384
203,0.210966
109,0.212259
375,0.209464
920,0.211216
60,0.214193
458,0.210576
209,0.211056
592,0.209474
1541,0.211788
339,0.209694
209,0.208472
134,0.209193
292,0.208882
63,0.210906
212,0.209844
953,0.216267
8,0.207921
55,0.219502
539,0.209433
510,0.210585
810,0.210695
649,0.214443
467,0.215063
1062,0.216336
425,0.210926
1318,0.212429
877,0.211928
884,0.216627
2503,0.414088
785,0.210436
721,0.211337
3356,0.412364
8,0.217167
5744,0.421391
480,0.210054
1148,0.222278
932,0.212068
962,0.211787
2627,0.409168
2597,0.407606
607,0.210184
821,0.211356
4344,0.423164
2640,0.410902
746,0.213711
270,0.213631
477,0.211837
217,0.209954
524,0.209083
347,0.213962
20,0.21313
473,0.210275
185,0.210495
28,0.209734
209,0.210505
273,0.210565
98,0.216426
380,0.210064
244,0.209614
157,0.209764
330,0.211527
264,0.209072
203,0.208231
387,0.209483
420,0.209443
652,0.210616
265,0.208922
1390,0.215775
1646,0.211056
2045,0.210726
5985,0.417153
4876,0.41528
2041,0.210816
5261,0.42063
1854,0.216287
1550,0.212709
2324,0.21293
783,0.213861
996,0.211728
685,0.210425
254,0.210856
111,0.214353
604,0.210094
160,0.208842
96,0.208181
447,0.209703
415,0.214413
1035,0.211888
631,0.208822
518,0.215535
113,0.210125
329,0.209724
812,0.210535
414,0.208792
134,0.214684
647,0.210185
829,0.210806
362,0.220103
412,0.213932
557,0.209203
3639,0.421081
349,0.21294
383,0.210435
482,0.209062
1157,0.210595
448,0.209182
480,0.209834
2845,0.41006
1048,0.210345
353,0.209904
47,0.208752
144,0.209012
369,0.212399
150,0.208942
192,0.208692
285,0.209113
65,0.210455
238,0.209493
86,0.207981
68,0.209474
184,0.208702
12,0.211888
349,0.208852
26,0.208822
123,0.210646
48,0.214493
106,0.209353
74,0.214333
96,0.214223
230,0.209684
173,0.208702
484,0.209573
81,0.209914
269,0.210225
168,0.208652
109,0.214453
123,0.209103
12,0.209543
80,0.21275
260,0.208421
140,0.209152
139,0.212339
105,0.213401
73,0.20746
74,0.208892
116,0.20784
141,0.209363
93,0.215756
539,0.215134
158,0.209955
317,0.208521
115,0.209424
98,0.209995
362,0.210506
138,0.208952
260,0.208752
93,0.209764
88,0.212048
34,0.209934
128,0.208362
262,0.210756
410,0.208933
613,0.209122
296,0.208963
265,0.208111
600,0.213741
230,0.210275
190,0.209182
229,0.20747
230,0.209944
219,0.20769
220,0.210405
463,0.214703
158,0.209353
243,0.208552
164,0.215284
187,0.21286
629,0.21314
692,0.210495
791,0.210315
483,0.208983
1971,0.210986
92,0.214252
406,0.214794
351,0.208371
4455,0.424807
4895,0.414068
140,0.209914
340,0.208962
166,0.208151
263,0.210516
510,0.210615
2146,0.210014
116,0.206338
57,0.20745
74,0.209394
67,0.20788
4504,0.412254
1119,0.215314
88,0.209353
734,0.210866
337,0.208332
373,0.209163
115,0.210666
115,0.209143
367,0.213371
45,0.208962
132,0.211127
72,0.209343
581,0.208622
71,0.209023
311,0.208782
2981,0.417394
375,0.209273
791,0.211437
640,0.209844
344,0.210575
368,0.210656
663,0.210416
119,0.209043
137,0.217388
1033,0.210825
113,0.208562
65,0.208231
552,0.209052
149,0.21284
316,0.209003
217,0.215345
291,0.210014
155,0.214102
111,0.208662
198,0.206859
65,0.208702
527,0.209784
247,0.209673
162,0.210044
143,0.214202
468,0.210756
1448,0.216948
725,0.211387
470,0.210846
414,0.209273
605,0.210495
6709,0.419618
503,0.209614
401,0.208602
1200,0.215945
1001,0.211888
942,0.210696
334,0.212078
685,0.211467
225,0.209053
813,0.211688
2992,0.416572
643,0.214373
1070,0.212218
689,0.215705
1338,0.216577
281,0.209865
594,0.209954
832,0.211868
265,0.20797
279,0.211507
607,0.210796
704,0.210526
1275,0.210927
2416,0.217879
1239,0.212369
1602,0.21313
900,0.211327
1007,0.21297
1439,0.2128
1504,0.215885
864,0.210084
919,0.211357
2414,0.211377
1223,0.215746
1278,0.215785
867,0.214733
1009,0.211477
1774,0.210485
1109,0.214002
1292,0.216677
1374,0.211548
587,0.212619
1088,0.35634
849,0.216376
1309,0.211608
2052,0.212038
2407,0.209964
1430,0.211537
1883,0.210755
1461,0.210505
2273,0.211778
4901,0.416512
2079,0.211216
1682,0.215384
2372,0.211076
797,0.212158
1372,0.400732
3073,0.412274
2503,0.411453
7358,0.420119
2863,0.410911
2574,0.41531
1420,0.211988
5807,0.423014
2287,0.212519
3704,0.420479
4273,0.419919
2898,0.419588
1775,0.210856
1669,0.21304
1684,0.210395
922,0.212168
1345,0.210726
844,0.211577
1018,0.213391
2676,0.411674
1780,0.211989
899,0.210976
5304,0.416783
4251,0.420791
1883,0.210445
770,0.212619
1167,0.210395
1123,0.215845
1318,0.210826
695,0.211868
2214,0.21339
432,0.209543
1327,0.211026
871,0.210836
716,0.217068
881,0.211117
655,0.211748
1663,0.211096
1395,0.210285
886,0.209344
2985,0.417043
2743,0.420099
2156,0.21309
2201,0.214332
1616,0.217217
1894,0.21304
6803,0.420269
1867,0.210876
3195,0.415871
2827,0.411253
3253,0.413527
844,0.211677
1193,0.210095
9831,0.418205
5799,0.424868
2801,0.414338
2496,0.408667
676,0.209994
2967,0.418025
1732,0.212589
2593,0.414739
3632,0.422884
4742,0.418496
5212,0.417965
3815,0.426551
8231,0.423796
6152,0.419298
3529,0.418817
6012,0.417133
4727,0.417804
1769,0.216918
4945,0.416172
1799,0.209223
2206,0.213121
10863,0.422794
2598,0.41048
7228,0.42085
4315,0.422253
1767,0.211447
2575,0.409018
5358,0.416883
4890,0.416272
1431,0.211978
541,0.210014
1000,0.211057
1820,0.211387
1736,0.209333
2045,0.210555
755,0.209253
1135,0.211437
950,0.211417
1467,0.210495
1106,0.211918
843,0.21323
764,0.211326
884,0.212619
1971,0.214362
1355,0.216466
759,0.211517
1250,0.211928
1815,0.211146
2038,0.211497
1551,0.212539
2787,0.413307
2980,0.41535
1834,0.210205
1141,0.210866
2203,0.211948
835,0.216917
2853,0.412454
589,0.211618
2712,0.411763
1052,0.210375
2196,0.210946
2964,0.414659
2232,0.212379
3519,0.416191
5250,0.416883
4668,0.41523
2112,0.217138
2022,0.216327
2324,0.209734
1650,0.213651
2475,0.411423
1380,0.210916
3874,0.419237
2771,0.416131
1893,0.210816
1838,0.211557
1763,0.216025
1291,0.210665
1025,0.210295
3687,0.418145
1751,0.217449
470,0.209253
2872,0.414048
4145,0.418285
1284,0.213231
1522,0.210065
3663,0.417895
1232,0.210335
229,0.21292
51,0.208452
336,0.209023
157,0.209563
498,0.21308
169,0.208642
932,0.208151
54,0.209444
193,0.210075
363,0.208932
365,0.209494
1344,0.210936
1212,0.212559
1977,0.211677
2818,0.415821
7715,0.422243
3025,0.418577
6692,0.418586
5147,0.416162
2396,0.211648
3310,0.415521
2366,0.210164
1436,0.210605
2494,0.408848
819,0.210174
1843,0.217439
1191,0.210866
1155,0.211667
2262,0.210976
1331,0.211026
724,0.210856
552,0.209764
310,0.210465
563,0.209093
5505,0.42574
2090,0.214714
1346,0.211507
899,0.209082
1901,0.211017
553,0.213581
2257,0.212649
2584,0.408447
1218,0.209714
1423,0.209263
725,0.209253
473,0.209483
339,0.209934
590,0.209534
535,0.209123
231,0.209253
48,0.209834
320,0.209193
24,0.209885
353,0.215134
597,0.206828
79,0.208912
283,0.210115
220,0.218741
61,0.209674
5,0.208081
460,0.208431
46,0.208662
97,0.20808
1,0.206929
278,0.208151
227,0.210856
211,0.217639
1440,0.210726
2336,0.217157
76,0.2079
2636,0.410161
55,0.208973
2390,0.216727
1675,0.213962
2417,0.211888
1688,0.209654
1677,0.211226
358,0.208451
672,0.210876
1259,0.216576
1573,0.209283
5151,0.419558
1371,0.211077
1820,0.211567
1589,0.211287
5832,0.424097
3241,0.414288
3291,0.415781
1964,0.211608
3167,0.41507
3938,0.423205
1620,0.211748
1485,0.211678
1365,0.210806
1238,0.211717
2060,0.212058
1044,0.209834
414,0.209484
345,0.213871
285,0.209083
942,0.211106
754,0.210095
1486,0.210906
1248,0.216135
4284,0.420991
585,0.209343
530,0.210165
1747,0.212008
821,0.216808
4202,0.422474
1802,0.210916
877,0.210645
702,0.214934
1693,0.211838
1715,0.212879
1227,0.212128
1261,0.210735
499,0.212238
803,0.210485
677,0.211727
784,0.209173
1018,0.210205
1029,0.210545
865,0.211097
1913,0.212388
1602,0.211036
1294,0.211818
1612,0.210856
1644,0.210034
802,0.211908
2375,0.21254
2182,0.211857
3335,0.415801
3056,0.418266
4524,0.56946
8563,0.425149
7041,0.419498
5240,0.418897
2727,0.413316
3166,0.421141
2214,0.211347
1612,0.210776
3154,0.413597
1211,0.210957
1048,0.210956
2705,0.413807
1710,0.216416
1809,0.212179
546,0.208562
1252,0.211027
2833,0.413677
980,0.211718
2806,0.41552
1420,0.211176
1716,0.211628
1526,0.210946
3060,0.420299
2298,0.211858
3674,0.427203
274,0.208912
527,0.209623
2037,0.217809
536,0.215334
325,0.210155
723,0.210165
2246,0.210776
311,0.214623
1646,0.212559
396,0.210014
1946,0.211778
1523,0.211657
350,0.215014
1353,0.210906
2365,0.217839
2342,0.214473
1065,0.212279
931,0.219702
849,0.210896
1258,0.211908
2606,0.412235
1122,0.210836
3242,0.416061
1892,0.210185
2679,0.411262
8090,0.423675
6178,0.418707
4643,0.421642
11692,0.424747
14348,0.419158
23261,0.422434
15731,0.433334
14573,0.417705
17072,0.425349
7554,0.421351
9102,0.424978
11552,0.536928
3223,0.419908
3600,0.419698
3813,0.421242
3711,0.421652
3729,0.418837
897,0.216126
1288,0.212219
663,0.211187
2161,0.211458
1679,0.211256
586,0.209534
1151,0.210525
1295,0.210355
1854,0.211297
523,0.209383
596,0.209283
419,0.208361
579,0.218731
420,0.210926
521,0.208872
710,0.209975
51,0.21315
1945,0.209132
1451,0.215795
633,0.214322
1316,0.210616
1904,0.211487
2519,0.411653
464,0.208482
918,0.211387
519,0.208372
810,0.280237
198,0.210696
1055,0.210466
769,0.210805
803,0.210816
482,0.210035
286,0.208421
2178,0.216427
280,0.214443
595,0.208923
218,0.215735
344,0.208552
1290,0.210034
186,0.209904
249,0.209975
1225,0.211037
1219,0.211998
1,0.209333
1399,0.210425
205,0.210656
708,0.210755
3683,0.421522
480,0.213461
964,0.211807
1664,0.210446
789,0.212629
3225,0.413627
1685,0.212419
801,0.210716
633,0.209383
394,0.209543
164,0.208472
251,0.210466
215,0.211066
94,0.209183
1291,0.221856
3831,0.419358
1166,0.211447
45,0.209012
560,0.209784
831,0.209954
165,0.213311
128,0.214122
133,0.208672
19,0.208762
239,0.210015
369,0.209242
32,0.209474
2223,0.213812
661,0.211157
409,0.210285
224,0.210175
669,0.210335
376,0.208332
930,0.211177
278,0.209233
846,0.21254
584,0.208722
609,0.209524
1241,0.211748
381,0.214613
133,0.208793
1245,0.210035
87,0.208982
330,0.209153
465,0.216226
726,0.211186
73,0.212579
859,0.211397
367,0.209934
228,0.209333
153,0.210115
320,0.21307
34,0.207771
1352,0.21297
117,0.209072
191,0.209804
139,0.208671
9,0.210335
8,0.210415
85,0.209073
253,0.210515
16,0.211477
1109,0.211397
20,0.215404
127,0.213912
44,0.208722
1002,0.211136
102,0.215816
181,0.208692
183,0.216336
203,0.209463
1290,0.209985
2236,0.294133
2176,0.211347
1346,0.211898
2752,0.41003
4667,0.417945
4451,0.431129
1342,0.211107
420,0.209223
357,0.208391
1116,0.211407
2212,0.212269
950,0.216757
3929,0.416302
1192,0.215194
1208,0.212149
1748,0.210565
562,0.208121
602,0.209634
161,0.214162
609,0.209514
473,0.208913
1665,0.211377
16,0.216597
340,0.209713
102,0.214643
137,0.208712
52,0.209544
36,0.21317
2473,0.403708
3737,0.421462
68,0.209744
30,0.215745
400,0.209283
3218,0.41569
2860,0.412224
402,0.209554
2205,0.211467
163,0.208721
399,0.214663
23,0.209122
1425,0.212189
1873,0.209713
2013,0.211186
2446,0.408888
3127,0.418816
1628,0.209754
192,0.209543
2499,0.414007
64,0.209474
341,0.210355
3143,0.412365
692,0.210445
86,0.209053
338,0.209703
5431,0.417834
459,0.209033
188,0.210505
1203,0.216757
1138,0.211908
118,0.209203
2048,0.211187
852,0.210986
1812,0.211347
3976,0.419658
1567,0.210966
1808,0.215975
1614,0.215876
349,0.214653
300,0.209363
437,0.209404
372,0.210195
566,0.208612
52,0.209603
185,0.208702
170,0.210496
81,0.208391
55,0.214372
187,0.209653
28,0.210566
10,0.209844
70,0.208421
1,0.214313
60,0.208451
86,0.208952
61,0.209293
2,0.214734
7,0.210255
38,0.212138
36,0.204845
18,0.206108
774,0.210866
264,0.209574
1,0.211528
1859,0.211687
3707,0.408567
2396,0.210104
158,0.209042
92,0.215144
3840,0.414048
2018,0.208
13,0.21322
4438,0.427744
2260,0.214002
34,0.209694
169,0.209123
4,0.210605
661,0.209573
777,0.212068
13,0.211488
1126,0.212168
230,0.209253
409,0.216667
180,0.217218
150,0.214723
170,0.209593
9,0.209413
753,0.210345
66,0.209815
291,0.207921
280,0.209754
134,0.213932
2459,0.394982
142,0.209934
96,0.210555
195,0.210255
274,0.21314
383,0.208652
1014,0.210946
18,0.21794
1,0.208191
1590,0.210986
148,0.210445
1812,0.215574
640,0.210245
457,0.211066
362,0.208552
264,0.208923
88,0.208451
52,0.214904
2004,0.211317
176,0.208902
62,0.214492
16,0.208632
29,0.209243
521,0.209324
4,0.207459
2,0.209463
584,0.209453
1,0.209554
85,0.210135
7,0.214553
779,0.211547
2,0.209704
18,0.216286
1,0.216396
74,0.208652
14,0.208582
3,0.209404
1,0.209945
26,0.208562
2,0.210636
3,0.21291
3,0.209814
1,0.209533
4,0.214943
4,0.212048
3,0.215705
4,0.209013
36,0.208942
27,0.209313
25,0.214473
18,0.212639
1,0.209904
7,0.214082
1,0.208792
2,0.209233
3,0.210185
6,0.205576
11,0.210335
87,0.209434
614,0.209303
74,0.210165
20268,0.52184
4207,0.420189
1013,0.217679
6227,0.417835
10452,0.42063
3521,0.418326
5652,0.418566
9321,0.418606
1366,0.216036
673,0.210235
1193,0.211457
714,0.210916
327,0.210515
305,0.209834
972,0.211367
522,0.209383
200,0.209243
139,0.209183
177,0.214332
130,0.210014
553,0.213
206,0.209654
29,0.209503
41,0.209062
176,0.238017
1,0.209403
5,0.209654
69,0.208882
910,0.211738
48,0.208381
66,0.210255
2973,0.417625
995,0.214833
1212,0.211407
1068,0.210906
3715,0.418666
1421,0.211216
2874,0.414188
5061,0.419468
6348,0.427172
3790,0.422042
2835,0.416863
727,0.216707
1337,0.210916
1952,0.211417
1757,0.210325
