allocationlistsize,time
656,1.17913
186,0.37849
37,0.117341
170,0.357772
56,0.148389
194,0.397887
2667,4.67135
104,0.236464
22,0.093626
23,0.091993
15,0.0798
31,0.10678
19,0.088075
30,0.10664
17,0.083567
22,0.094237
52,0.141476
1183,2.01319
5,0.060654
21,0.089808
7,0.066695
19,0.084599
8,0.06901
465,0.816854
141,0.296797
4,0.059242
212,0.414869
160,0.326273
32,0.114645
15,0.075421
22,0.093676
55,0.147437
2,0.05316
13,0.08005
9,0.067046
6,0.065163
5,0.059301
4,0.059492
16,0.076814
1,0.052799
47,0.131216
11,0.070462
251,0.472157
1220,2.06208
130,0.270438
14,0.074951
14,0.077285
12,0.072957
7,0.065643
5,0.062176
49,0.134412
9,0.066705
1,0.050886
8,0.065262
23,0.088106
5,0.062618
14,0.075312
1,0.052178
2,0.053861
19,0.087614
45,0.130875
9,0.068188
964,1.63335
467,0.840478
56,0.146605
202,0.398328
170,0.34047
232,0.44733
147,0.302158
157,0.31952
153,0.306976
41,0.124274
1203,2.0531
2413,4.07602
1242,2.13239
472,0.84668
2535,4.42654
1423,2.44288
1617,2.73871
2718,4.80354
2834,4.9452
3023,5.28707
8706,14.6309
4043,6.94018
1221,2.09039
5602,9.56583
2642,4.63401
1130,1.96219
739,1.30747
1627,2.80309
117,0.273373
2929,5.09554
1321,2.30006
6546,10.9953
2537,4.45028
4024,6.92525
2300,3.91187
1197,2.06857
381,0.70261
1311,2.22618
312,0.579749
556,0.991302
679,1.18867
1824,3.08073
1786,3.03291
2581,4.51419
2154,3.63114
3402,5.881
2473,4.35953
487,0.87279
957,1.64647
239,0.456267
3182,5.50591
129,0.262583
3007,5.19703
226,0.437362
528,0.935497
4450,7.68686
1230,2.10449
7,0.063058
51,0.136847
133,0.286689
7,0.064241
23,0.095319
196,0.388169
53,0.148479
97,0.219532
668,1.1662
16,0.082896
355,0.653296
39,0.119916
1602,2.70256
194,0.392908
651,1.1371
2492,4.40163
26,0.097703
1797,3.08705
8312,13.9355
1075,1.83821
3263,5.63877
1993,3.378
468,0.850908
6053,10.248
1429,2.43224
173,0.463501
625,1.11257
1104,1.92042
666,1.17031
72,0.18087
1703,2.90253
434,0.789162
3163,5.50868
3966,6.83434
7686,12.9413
1509,2.58432
2542,4.50448
2066,3.52953
5741,9.79049
2419,4.06357
2383,4.04283
3793,6.57253
3193,5.58615
547,0.972055
1246,2.14339
1305,2.23206
8421,14.1928
937,1.64775
3496,6.0924
239,0.46815
372,0.688122
431,0.786728
351,0.656303
80,0.193854
162,0.327385
72,0.175269
145,0.301647
8,0.067197
269,0.51156
149,0.303249
279,0.534303
492,0.875163
330,0.602832
1058,1.81928
8522,14.2528
191,0.375034
158,0.323398
6656,11.3141
1304,2.22871
704,1.24374
1397,2.38274
2177,3.66471
1223,2.09634
340,0.619023
805,1.39051
1403,2.41436
376,0.678845
15691,26.3736
98,0.220274
251,0.478008
1146,1.92884
262,0.488788
198,0.386657
121,0.253807
89,0.201268
383,0.690076
678,1.17123
2,0.053901
615,1.06248
2,0.054342
17,0.081684
11,0.06949
29,0.097854
4,0.063199
10,0.067006
5,0.058911
43,0.12774
9279,15.2257
202,0.38892
293,0.544663
258,0.489499
219,0.418486
192,0.376307
577,1.02795
654,1.13024
14723,24.5824
3099,5.37438
4098,7.09967
982,1.68155
1778,3.02067
2239,3.79989
2040,3.44181
304,0.562957
1064,1.84266
540,0.971274
151,0.308078
36,0.114635
2288,3.82984
122,0.262994
176,0.354275
1712,2.90542
7250,12.2808
3582,6.25778
6616,11.1683
3197,5.59614
8481,14.2142
2288,3.95205
5928,10.1389
5103,8.86188
3570,6.26662
6264,10.6723
3704,6.48436
3091,5.3617
4060,7.02012
1913,3.45928
1239,2.13511
1268,2.19632
894,1.57286
825,1.45226
275,0.536848
153,0.320021
224,0.435748
437,0.795253
14227,23.9447
16657,27.4093
14242,23.6838
6920,11.7289
6301,10.6296
4470,7.68127
3394,5.91895
2710,4.78533
787,1.38993
2574,4.53531
1386,2.38215
2896,5.0853
4384,7.58648
2083,3.56374
1205,2.06226
1897,3.25175
2911,5.12491
2848,5.00934
2655,4.89174
2719,4.80754
1254,2.17087
2311,3.94128
2882,5.07306
7098,12.155
9960,16.863
5821,9.96143
5898,10.1363
4189,7.3087
4851,8.43502
4438,7.67866
3679,6.44806
3848,6.68428
3405,5.91873
2908,5.09716
2464,4.36678
1093,1.90763
1023,1.79027
1915,3.28267
1668,2.87763
1610,2.78672
8315,14.1668
24033,39.9488
22724,37.8623
15551,26.0655
20612,34.3584
18933,31.5865
18404,30.8561
33441,55.6019
33700,55.8896
35376,58.9899
29713,49.3046
27962,46.8463
22724,38.0931
27518,45.81
14525,24.6056
13954,23.6226
17838,30.035
18595,31.146
19349,32.5815
15783,26.5795
21777,36.5477
12917,21.8769
10839,18.5008
26818,44.868
13136,22.1459
4778,8.30333
9085,15.4262
8074,13.7687
13286,22.2968
16255,27.341
7491,12.7336
10543,17.778
9993,17.0798
6012,10.3061
27065,45.2894
9503,15.9945
10325,17.401
3063,5.43947
2808,4.99781
939,1.70249
2164,3.70493
1874,3.20409
9101,15.2871
1260,2.19831
2549,4.56169
1323,2.31365
2242,3.84553
4350,7.54175
7426,12.5618
1252,2.17119
4396,7.47316
2101,3.59481
8965,15.2266
11687,19.839
1129,1.99259
9611,16.0966
6248,10.6568
9449,16.0565
18771,31.2114
6146,10.4374
7793,13.3118
11985,20.0101
6075,10.4725
5181,8.95515
5600,9.68664
10585,17.8711
6163,10.6122
14556,24.5505
11555,19.4387
17401,29.1779
13164,22.1013
12346,20.731
5849,10.0657
19876,33.1425
11531,19.4117
5593,9.62596
12706,21.1861
8880,15.026
13599,22.7281
5069,8.76378
7853,13.2605
5171,8.79668
7750,13.194
8425,14.2649
6703,11.2199
1333,2.32469
3469,6.01521
3259,5.58049
1604,2.73563
1675,2.84511
2298,3.85825
886,1.55309
562,0.998044
18936,30.9839
2675,4.69872
7244,12.083
4865,8.26451
5056,8.53666
5038,8.58313
11451,18.9639
11691,19.1388
1809,3.24347
5619,9.49203
1205,2.2664
1951,3.29369
6958,11.6395
2396,4.06801
4169,7.25617
6455,11.0159
4954,8.5934
4680,8.15808
4505,7.8296
28156,47.2197
14520,24.5227
24807,41.4167
11551,19.5104
6237,10.7035
6285,10.8161
4245,7.39052
3308,5.80509
7492,12.9126
9685,16.5158
7784,13.3298
3401,5.98885
19015,31.4162
7270,12.4141
7661,13.0898
3669,6.4772
14562,24.5797
12685,21.2429
9263,15.671
12838,21.5002
21943,36.4334
10486,17.7687
18413,30.6745
20489,34.2058
24127,40.1988
13212,22.3346
6918,11.9198
16062,26.9901
13084,22.0425
3873,6.81348
4700,8.2327
9742,16.6179
8946,15.3238
3118,5.57359
6169,10.6983
4317,7.52234
2618,4.67151
7522,12.7899
9576,16.3642
4968,8.68038
4785,8.14475
8151,13.8991
2495,4.49401
1362,2.40042
705,1.289
1872,3.25021
2793,5.00609
1810,3.12531
6874,11.666
31367,51.7281
6973,11.9699
11573,19.5044
12229,20.6483
26047,43.6897
9869,16.4567
5046,8.71581
3426,6.03559
5258,9.08281
8001,13.5544
4367,7.56946
3096,5.49393
2533,4.56979
4771,8.23847
10764,18.1987
8472,14.5212
13677,22.891
6413,11.041
1312,2.29772
1566,2.75229
9155,15.5997
1884,3.3045
1287,2.25416
13384,22.4139
2120,3.65726
2859,5.09554
7223,12.3164
5227,9.02826
4055,7.0545
7650,13.0125
2169,3.77251
4680,8.14045
9724,16.4421
1767,3.10702
959,1.79147
2774,5.00726
831,1.53254
1702,3.01116
1776,3.28073
826,1.50924
475,0.886896
287,0.56988
1652,2.85702
501,0.935657
2175,3.65759
705,1.26561
499,0.935096
1895,3.24329
3780,6.61198
6197,10.4633
4167,7.12906
5582,9.43517
10403,17.2634
1160,2.02589
1636,2.81451
532,0.988196
16958,28.0679
854,1.51163
544,0.993766
1215,2.0985
1422,2.44129
226,0.455406
2863,4.99931
1538,2.60895
510,0.928764
738,1.31248
3692,6.53672
184,0.382147
160,0.331002
343,0.645442
315,0.606549
212,0.42055
149,0.408457
246,0.472788
606,1.08486
138,0.306406
584,1.04973
1277,2.21847
2051,3.50648
2868,5.01361
642,1.16539
2618,4.66106
689,1.23301
380,0.7085
259,0.496883
604,1.08843
178,0.364505
242,0.471285
138,0.303951
316,0.594716
186,0.381677
1939,3.28505
270,0.519826
632,1.13823
2434,4.34598
2068,3.53912
6976,11.922
3818,6.61196
3564,6.25453
4297,7.42511
8041,13.685
4087,7.15376
5213,9.01838
23846,40.042
4437,7.66974
9921,16.8594
12200,20.6956
11299,19.185
29052,48.5263
10827,18.4132
7289,12.4622
2709,4.82591
6171,10.7432
3261,5.74406
2824,5.02625
2057,3.54497
3391,5.95008
1639,2.85378
507,0.931539
2672,4.73248
4964,8.56977
2737,4.86583
380,0.727807
3970,6.94135
681,1.22063
415,0.768844
764,1.44348
305,0.606208
143,0.302118
124,0.278032
277,0.531869
217,0.444544
89,0.223139
428,0.783853
1416,2.45614
907,1.59538
1954,3.33685
651,1.16851
569,1.02688
2094,3.57989
1018,1.79974
944,1.6648
953,1.67923
3150,5.5215
1365,2.36057
2648,4.7071
232,0.460685
457,0.850738
337,0.645011
268,0.526989
116,0.264747
59,0.161834
324,0.613622
105,0.243116
147,0.311616
173,0.357953
311,0.599516
563,1.02621
372,0.694554
176,0.362762
394,0.721485
468,0.849525
109,0.246082
239,0.467929
510,0.918295
29,0.10669
39,0.119725
11,0.075352
138,0.289213
102,0.225323
588,1.03686
41,0.130935
41,0.124163
32,0.108584
780,1.36169
356,0.658897
47,0.133009
243,0.460766
91,0.211727
320,0.590569
334,0.621988
122,0.254197
5,0.05851
10,0.069701
1,0.052458
1,0.052399
2,0.05318
334,0.601419
21,0.087935
79,0.18123
34,0.104265
6,0.061005
1,0.052138
8,0.066044
11,0.068519
8,0.064451
15,0.077977
9,0.066285
30,0.10118
2,0.053851
3,0.055385
84,0.188494
1,0.051948
1,0.051436
245,0.451859
31,0.10153
4,0.057718
6,0.066264
2,0.053811
4378,7.56233
417,0.746261
1254,2.15621
706,1.23445
161,0.325963
113,0.240963
43,0.126207
294,0.542038
216,0.412915
33,0.105588
1070,1.8334
1646,2.80831
115,0.247685
781,1.3632
4735,7.96899
230,0.440637
3332,5.84131
321,0.606569
139,0.293902
147,0.304712
125,0.267672
244,0.469802
116,0.25056
214,0.417705
111,0.248938
3222,5.49803
68,0.176862
263,0.503616
1057,1.84236
19,0.088376
65,0.168165
1,0.052309
77,0.188313
4,0.0585
4,0.056877
9,0.066926
6,0.062177
53,0.142778
29,0.103254
162,0.325381
93,0.209624
85,0.193664
222,0.430428
154,0.311134
84,0.197331
102,0.233148
86,0.198683
340,0.62314
443,0.807326
222,0.429336
1339,2.30755
190,0.379333
113,0.246974
242,0.467628
214,0.417795
194,0.383169
385,0.707399
211,0.40988
119,0.255961
35,0.119675
1909,3.22837
2679,4.71978
4103,7.04416
1391,2.36144
248,0.477006
420,0.752363
13,0.073368
9,0.067968
27,0.096361
63,0.15995
9,0.067046
223,0.423716
38,0.115687
29,0.103364
4,0.057237
12,0.075422
23,0.095981
4,0.056456
27,0.096662
82,0.188734
13,0.072005
92,0.207289
1,0.051697
28,0.098305
7,0.062247
1174,1.98276
12,0.071524
2,0.053471
2,0.05827
4,0.057308
2,0.054051
6,0.060343
107,0.232256
1248,2.09706
2,0.053571
1,0.051026
13,0.071384
1,0.051858
2226,3.71407
46,0.126156
1,0.051436
1,0.052108
5,0.059892
42,0.123221
8,0.06381
7,0.062798
18,0.080491
2,0.05345
6,0.059823
75,0.17531
4,0.057468
1,0.052959
13,0.073468
1,0.052138
4,0.057659
970,1.62545
25,0.091722
20,0.082926
1,0.052419
28,0.098034
1,0.051828
7,0.061255
20,0.082445
11,0.070242
1,0.053099
4,0.056967
4,0.057929
14,0.07407
3,0.056035
86,0.192752
4,0.057659
30,0.10118
7,0.062818
12,0.071605
23,0.088937
6,0.060984
18,0.07979
3,0.054893
54,0.139743
2,0.053671
1,0.052819
32,0.104476
20,0.083728
51,0.135825
15,0.076414
12,0.070873
7,0.06369
71,0.168747
26,0.092594
1,0.052148
6,0.061816
6,0.060534
16,0.076123
7,0.061706
4,0.057087
20,0.082214
10,0.066565
2,0.0531
34,0.107773
3,0.055084
1,0.051937
1,0.05306
10,0.067807
65,0.15958
84,0.188424
73,0.172414
8,0.066064
14,0.073168
21,0.084498
70,0.164789
12540,21.1184
6134,10.445
193,0.376577
561,0.999116
260,0.499338
1220,2.04157
444,0.799742
312,0.582154
600,1.06756
238,0.462629
319,0.590729
453,0.817105
6204,10.5
1124,1.92539
702,1.24911
1327,2.28372
1020,1.76683
487,0.886765
933,1.62837
2316,3.9096
1443,2.44349
2895,5.05607
198,0.400613
305,0.576903
198,0.396956
93,0.217949
673,1.18675
135,0.286908
65,0.171472
4477,7.68327
162,0.332204
244,0.474752
1282,2.21716
894,1.56841
2205,3.74281
8473,14.3798
1904,3.28073
450,0.824018
1806,3.08618
262,0.510269
2214,3.75399
1510,2.6024
157,0.322326
3509,6.08695
2950,5.17483
72,0.193253
3377,5.86674
410,0.754608
369,0.680378
607,1.08774
6472,10.864
826,1.44463
2304,3.9145
1178,2.03588
