idx,time
188,0.00162701
189,0.00157848
190,0.00158357
191,0.00163711
192,0.00181661
193,0.00155343
194,0.00155281
195,0.00181363
196,0.00156933
197,0.00156953
198,0.00154981
199,0.00176161
200,0.00153985
201,0.00153584
202,0.00151293
203,0.00161308
204,0.00150787
205,0.00182043
206,0.00151001
207,0.00152306
208,0.0015041
209,0.00152038
210,0.00148462
211,0.00150482
212,0.00148941
213,0.00144073
214,0.00148527
215,0.00149224
216,0.00145896
217,0.00147639
218,0.00146016
219,0.00142335
220,0.00139295
221,0.00139251
222,0.00146315
223,0.00147126
224,0.00147067
225,0.00138256
226,0.00142408
227,0.00169267
228,0.00147677
229,0.00147533
230,0.0014697
231,0.00149384
232,0.00145639
233,0.0015018
234,0.00151565
235,0.00197671
236,0.00185668
237,0.00213692
238,0.00179233
239,0.0018301
240,0.00180781
241,0.00169441
242,0.00157984
243,0.00178325
244,0.00164771
245,0.00153883
246,0.00152997
247,0.00165647
248,0.00158854
249,0.00159128
250,0.00175222
251,0.00203313
252,0.00206234
253,0.00209772
254,0.00207029
255,0.00223541
256,0.00213396
257,0.0019111
258,0.00216843
259,0.00217786
260,0.00218432
261,0.00219797
262,0.00220786
263,0.00220021
264,0.00214505
265,0.00215771
266,0.0019325
267,0.00188109
268,0.00192311
269,0.00194784
270,0.00210948
271,0.0018412
272,0.00184381
273,0.0018199
274,0.00188528
275,0.00213661
276,0.0021328
277,0.00216945
278,0.0021643
279,0.00219086
280,0.00221032
281,0.00221469
282,0.00203566
283,0.00206122
284,0.00205551
285,0.00205885
286,0.00208198
287,0.00234246
288,0.00211367
289,0.00213488
290,0.00216788
291,0.00238649
292,0.00219185
293,0.00221335
294,0.00223421
295,0.00220993
296,0.00218055
297,0.0023993
298,0.00238027
299,0.00242724
300,0.00246406
301,0.00253107
302,0.00253003
303,0.00256742
304,0.00265882
305,0.00270134
306,0.0028358
307,0.00287953
308,0.00286618
309,0.00268371
310,0.0026495
311,0.00260921
312,0.0025822
313,0.00259071
314,0.00259383
315,0.00276521
316,0.00283169
317,0.00286697
318,0.00299374
319,0.00308776
320,0.00307357
321,0.00313779
322,0.00297453
323,0.00321293
324,0.00356698
325,0.00385532
326,0.00428457
327,0.00425858
328,0.00421956
329,0.00440296
330,0.00443301
331,0.00439656
332,0.00449159
333,0.00455433
334,0.00454531
335,0.00476373
336,0.00497997
337,0.00497259
338,0.00520701
339,0.00526637
340,0.00516799
341,0.00520436
342,0.00534641
343,0.00501966
344,0.00487277
345,0.00466952
346,0.00473943
347,0.00435978
348,0.00387695
349,0.00414951
350,0.00428059
351,0.00398697
352,0.00397242
353,0.00395115
354,0.00425167
355,0.00366771
356,0.00387006
357,0.0160334
358,0.00390265
359,0.00352432
360,0.00335298
361,0.00330888
362,0.00321799
363,0.00295112
364,0.00309052
365,0.00283615
366,0.00285104
367,0.00296578
368,0.00293102
369,0.00272981
370,0.00277835
371,0.00254283
372,0.00295104
373,0.00282693
374,0.00253251
375,0.00298086
376,0.00284716
377,0.00304678
378,0.00297957
379,0.00302376
380,0.00300069
381,0.00307433
382,0.00305787
383,0.00300392
384,0.00313851
385,0.00305398
386,0.00323946
387,0.00327013
388,0.00324076
389,0.00368891
390,0.00364251
391,0.00341377
392,0.00354283
393,0.00376919
394,0.00371999
395,0.00393504
396,0.00408048
397,0.00400515
398,0.00398183
399,0.00401749
400,0.00432628
401,0.00419152
402,0.00446341
403,0.00442975
404,0.00454222
405,0.00417302
406,0.00380114
407,0.00414567
408,0.00369698
409,0.00359254
410,0.00354378
411,0.0034845
412,0.00331274
413,0.00399286
414,0.00356863
415,0.00386609
416,0.0037122
417,0.00394269
418,0.00370909
419,0.00388812
420,0.00384254
421,0.00350097
422,0.00369961
423,0.00355636
424,0.00347441
425,0.00367083
426,0.00374008
427,0.00420192
428,0.00398329
429,0.00375378
430,0.00381275
431,0.00383027
432,0.00401314
433,0.00376274
434,0.00400888
435,0.00404897
436,0.00411362
437,0.00414718
438,0.00397571
439,0.00374557
440,0.00448525
441,0.00458061
442,0.004504
443,0.00443319
444,0.00467402
445,0.00440749
446,0.0046492
447,0.00508656
448,0.00547791
449,0.00553742
450,0.00538836
451,0.0061166
452,0.00647012
453,0.00638755
454,0.00718241
455,0.0075534
456,0.00789488
457,0.00810019
458,0.00782834
459,0.00881235
460,0.00887429
461,0.00877594
462,0.00897596
463,0.00950741
464,0.00922368
465,0.00866954
466,0.00903357
467,0.00855076
468,0.00832667
469,0.00869687
470,0.0082564
471,0.00816026
472,0.00804476
473,0.00859158
474,0.00778876
475,0.00801134
476,0.00807912
477,0.00791185
478,0.00830389
479,0.00720839
480,0.00794068
481,0.00753935
482,0.00767906
483,0.00819106
484,0.00786272
485,0.00737396
486,0.00663952
487,0.00646414
488,0.0059019
489,0.00551139
490,0.00636839
491,0.00633435
492,0.00636501
493,0.00653957
494,0.00673636
495,0.00661576
496,0.00602491
497,0.00629028
498,0.00664381
499,0.00645777
500,0.00609927
501,0.00592471
502,0.00607876
503,0.00572876
504,0.00545726
505,0.00618119
506,0.00571637
507,0.00551926
508,0.00595718
509,0.00617205
510,0.00612222
511,0.0059739
512,0.00582165
513,0.00588873
514,0.00661738
515,0.0064466
516,0.00584335
517,0.0063208
518,0.00613199
519,0.00676427
520,0.00727671
521,0.00696888
522,0.00673533
523,0.00679616
524,0.00660814
525,0.00689632
526,0.00627218
527,0.00643171
528,0.00664819
529,0.00611056
530,0.00655038
531,0.00588063
532,0.00643742
533,0.00699746
534,0.00675011
535,0.00660911
536,0.00671554
537,0.00686796
538,0.00708043
539,0.00656479
540,0.00639834
541,0.00667155
542,0.00662792
543,0.00659471
544,0.0063823
545,0.00698416
546,0.00673569
547,0.00664108
548,0.00692911
549,0.00654065
550,0.00627699
551,0.00674611
552,0.00648462
553,0.00648762
554,0.00654537
555,0.00640166
556,0.00647045
557,0.00610883
558,0.00562796
559,0.005779
560,0.00518236
561,0.00478004
562,0.00434128
563,0.00405252
564,0.00362789
565,0.00330203
566,0.00336577
567,0.00339401
568,0.00334768
569,0.00344341
570,0.00353611
571,0.00346813
572,0.00335434
573,0.00367777
574,0.00359779
575,0.00377466
576,0.00379557
577,0.00410192
578,0.00432993
579,0.00425834
580,0.00393089
581,0.00444184
582,0.00442309
583,0.00477783
584,0.00484964
585,0.0052215
586,0.00496023
587,0.00503092
588,0.00494663
589,0.00540621
590,0.00515729
591,0.0174573
592,0.00546721
593,0.00513428
594,0.00512028
595,0.00503157
596,0.00505157
597,0.00502426
598,0.00532826
599,0.00509567
600,0.00449364
601,0.00456915
602,0.00508804
603,0.00454751
604,0.00418392
605,0.00439609
606,0.0040242
607,0.00363313
608,0.00399085
609,0.00367782
610,0.00365011
611,0.00344839
612,0.00346625
613,0.00345843
614,0.00340833
615,0.00363134
616,0.00331322
617,0.00332335
618,0.00359019
619,0.00325468
620,0.00342671
621,0.00383259
622,0.00332514
623,0.00362462
624,0.00345169
625,0.00386928
626,0.00363797
627,0.00402699
628,0.00375346
629,0.00418896
630,0.00386361
631,0.00398229
632,0.0039968
633,0.0039115
634,0.00389461
635,0.00383435
636,0.00395169
637,0.00391347
638,0.00401853
639,0.00397756
640,0.00378548
641,0.00383806
642,0.00373609
643,0.00403417
644,0.00358504
645,0.00376457
646,0.00388044
647,0.0037929
648,0.00376376
649,0.0039004
650,0.00375995
651,0.00369241
652,0.00387235
653,0.00389076
654,0.00369258
655,0.00396664
656,0.00397751
657,0.0040287
658,0.00385803
659,0.00400944
660,0.00400533
661,0.00385946
662,0.0041559
663,0.00384019
664,0.00386243
665,0.00410444
666,0.00390617
667,0.00378158
668,0.00370161
669,0.00374569
670,0.00359723
671,0.00350515
672,0.00329269
673,0.00309398
674,0.00317862
675,0.00315151
676,0.00328406
677,0.00335274
678,0.0036069
679,0.00364609
680,0.00363926
681,0.00367562
682,0.00351219
683,0.00367673
684,0.00369322
685,0.00358983
686,0.00341771
687,0.00336332
688,0.00335032
689,0.00327406
690,0.00326756
691,0.00307728
692,0.00307822
693,0.0028598
694,0.00293119
695,0.00282444
696,0.00266056
697,0.00264989
698,0.00266927
699,0.0026106
700,0.00248226
701,0.00250999
702,0.00244154
703,0.00241851
704,0.002356
705,0.00235259
706,0.00237107
707,0.00236286
708,0.00238512
709,0.00234928
710,0.00231492
711,0.00224456
712,0.00223844
713,0.00222766
714,0.0022388
715,0.00263705
716,0.00234277
717,0.00239374
718,0.00234871
719,0.00236471
720,0.00237745
721,0.00238433
722,0.00234192
723,0.00240381
724,0.00246811
725,0.00239256
726,0.00242076
727,0.00255034
728,0.00249128
729,0.00252222
730,0.00283169
731,0.00254138
732,0.0026344
733,0.00268249
734,0.00262311
735,0.00263436
736,0.00255828
737,0.00259493
738,0.00257964
739,0.00260373
740,0.00257889
741,0.00272616
742,0.0026105
743,0.00269286
744,0.00274745
745,0.00261985
746,0.00280585
747,0.00261477
748,0.00265759
749,0.00249093
750,0.00256237
751,0.00265783
752,0.00270836
753,0.0026324
754,0.0026853
755,0.0026528
756,0.00256773
757,0.00241176
758,0.00235999
759,0.00246386
760,0.00243219
761,0.00235809
762,0.00240199
763,0.00236862
764,0.00250259
765,0.00234526
766,0.0024395
767,0.00243492
768,0.0023894
769,0.00252303
770,0.0023604
771,0.00247137
772,0.00255666
773,0.00255951
774,0.00248031
775,0.0025819
776,0.00262714
777,0.00265879
778,0.00275711
779,0.00250559
780,0.00233852
781,0.00236595
782,0.00224952
783,0.00233425
784,0.00232566
785,0.00242645
786,0.00241437
787,0.00254068
788,0.0024191
789,0.00235119
790,0.00234817
791,0.00237348
792,0.00236714
793,0.00245111
794,0.00248028
795,0.0024306
796,0.00242901
797,0.00242091
798,0.00250627
799,0.00253474
800,0.00250579
801,0.00251256
802,0.00249519
803,0.00255052
804,0.00251704
805,0.002601
806,0.00257192
807,0.00257643
808,0.00259171
809,0.00258592
810,0.00253445
811,0.0024845
812,0.00253026
813,0.00256037
814,0.00261756
815,0.0026181
816,0.00254162
817,0.00256308
818,0.00246885
819,0.00248906
820,0.00246217
821,0.00242807
822,0.00247351
823,0.00243722
824,0.00239611
825,0.00235882
826,0.00239193
827,0.00236956
828,0.00233393
829,0.00233336
830,0.00235357
831,0.00226311
832,0.00227363
833,0.00223941
834,0.00226431
835,0.0023129
836,0.0022065
837,0.0022101
838,0.00218571
839,0.00222628
840,0.00221083
841,0.00221687
842,0.00218339
843,0.00219003
844,0.00217259
845,0.00219856
846,0.00217656
847,0.00214015
848,0.00215106
849,0.00220135
850,0.00219555
851,0.00210178
852,0.00211313
853,0.00208751
854,0.00209261
855,0.00204111
856,0.00203921
857,0.00205351
858,0.00204958
859,0.00201841
860,0.00199431
861,0.00203242
862,0.00197985
863,0.00198664
864,0.00196906
865,0.00200102
866,0.00198779
867,0.00191598
868,0.00198357
869,0.00190807
870,0.0019121
871,0.0019416
872,0.00187656
873,0.00192451
874,0.00183233
875,0.00195753
876,0.00186938
877,0.00183791
878,0.00183286
879,0.00185597
880,0.00184145
881,0.00180499
882,0.00177205
883,0.00179427
884,0.00182467
885,0.00182692
886,0.00175771
887,0.00175544
888,0.00175161
889,0.0017465
890,0.00178029
891,0.00175883
892,0.00173479
893,0.00172808
894,0.00180054
895,0.00175224
896,0.00179466
897,0.00174065
898,0.0017448
899,0.00172299
900,0.00176854
901,0.00176467
902,0.00171618
903,0.00170667
904,0.00173696
905,0.00171541
906,0.00169179
907,0.0017899
908,0.00169408
909,0.00166435
910,0.00167518
911,0.0016814
912,0.00165533
913,0.00162202
914,0.00175002
915,0.00169136
916,0.00166115
917,0.00182433
918,0.00163179
919,0.00164076
920,0.00155935
921,0.00155314
922,0.001565
923,0.00159474
924,0.0015754
925,0.00155491
926,0.00156428
927,0.00150309
928,0.00152866
929,0.00155263
930,0.00161172
931,0.00152142
932,0.00152918
933,0.00151085
934,0.00153693
935,0.00164731
936,0.00163867
937,0.00161863
938,0.00200613
939,0.00201908
940,0.00179065
941,0.00180264
942,0.00180367
943,0.00184424
944,0.00176786
945,0.00173636
946,0.00176931
947,0.00181855
948,0.00177263
949,0.00176391
950,0.00206417
951,0.0018365
952,0.0018583
953,0.00190401
954,0.0020041
955,0.00195244
956,0.00206353
957,0.00202076
958,0.0020793
959,0.00206961
960,0.00195784
961,0.00209642
962,0.00215425
963,0.00213688
964,0.00230187
965,0.00203055
966,0.00188784
967,0.00229382
968,0.00197358
969,0.00201929
970,0.00202428
971,0.00260659
972,0.0021238
973,0.00238372
974,0.00261028
975,0.00201718
976,0.00257369
977,0.002538
978,0.00268929
979,0.00257872
980,0.00245227
981,0.0026093
982,0.00247111
983,0.00251054
984,0.00253431
985,0.00253788
986,0.00253771
987,0.00265042
988,0.00297788
989,0.00277393
990,0.00277221
991,0.00280833
992,0.00283408
993,0.00287357
994,0.00261723
995,0.00274769
996,0.00348339
997,0.00288976
998,0.00314934
999,0.00272567
1000,0.00241746
1001,0.00282986
1002,0.00286587
1003,0.00292227
1004,0.00298461
1005,0.00299603
1006,0.00319134
1007,0.00317612
1008,0.00309475
1009,0.00320797
1010,0.00326079
1011,0.00316778
1012,0.00312619
1013,0.0032303
1014,0.00295973
1015,0.00308805
1016,0.00324663
1017,0.00318761
1018,0.00282104
1019,0.00320608
1020,0.00315373
1021,0.00317912
1022,0.00320378
1023,0.00294117
1024,0.00310909
1025,0.003035
1026,0.00310815
1027,0.00300553
1028,0.00291126
1029,0.00291012
1030,0.00304657
1031,0.00291227
1032,0.00237961
1033,0.00297368
1034,0.00286192
1035,0.00273423
1036,0.00276779
1037,0.00283628
1038,0.00278092
1039,0.00320191
1040,0.00268609
1041,0.00273156
1042,0.00273651
1043,0.00264839
1044,0.00290806
1045,0.00298409
1046,0.00260993
1047,0.00286185
1048,0.00263576
1049,0.00303501
1050,0.00276078
1051,0.00282575
1052,0.0027975
1053,0.00281752
1054,0.00261373
1055,0.00303124
1056,0.0026846
1057,0.00268577
1058,0.00275719
1059,0.00331857
1060,0.00260214
1061,0.00266096
1062,0.0026536
1063,0.00284108
1064,0.00253887
1065,0.00235375
1066,0.00230439
1067,0.0023508
1068,0.00250869
1069,0.0024455
1070,0.00235543
1071,0.00247102
1072,0.00226764
1073,0.00262299
1074,0.00245728
1075,0.00242618
1076,0.00246739
1077,0.00233506
1078,0.00249125
1079,0.00247289
1080,0.0023984
1081,0.00256421
1082,0.00252862
1083,0.00251053
1084,0.00292154
1085,0.00275045
1086,0.00263081
1087,0.0025933
1088,0.00279265
1089,0.00299111
1090,0.00329103
1091,0.00275292
1092,0.00290159
1093,0.0031684
1094,0.00268312
1095,0.00285077
1096,0.00303531
1097,0.00286077
1098,0.00318062
1099,0.00315444
1100,0.00284162
1101,0.00289873
1102,0.00288029
1103,0.00287915
1104,0.0028436
1105,0.00289634
1106,0.00262735
1107,0.00271697
1108,0.00270083
1109,0.00293389
1110,0.0026079
1111,0.00258001
1112,0.00285236
1113,0.00291934
1114,0.00292014
1115,0.00264262
1116,0.00329528
1117,0.00304433
1118,0.00265412
1119,0.00275704
1120,0.00288373
1121,0.00308321
1122,0.00305623
1123,0.00307797
1124,0.00315978
1125,0.00293736
1126,0.00290939
1127,0.00285696
1128,0.00310353
1129,0.00294995
1130,0.00304382
1131,0.00314329
1132,0.00290287
1133,0.00312647
1134,0.00295174
1135,0.00288612
1136,0.00302442
1137,0.00297932
1138,0.00302807
1139,0.00370346
1140,0.00381465
1141,0.00334849
1142,0.00329517
1143,0.00358908
1144,0.00371267
1145,0.00378783
1146,0.00390736
1147,0.00379101
1148,0.00398951
1149,0.00405779
1150,0.00415042
1151,0.00409815
1152,0.00408546
1153,0.00372502
1154,0.00357625
1155,0.00378914
1156,0.00364436
1157,0.00347602
1158,0.003711
1159,0.00384669
1160,0.00383607
1161,0.00385679
1162,0.00392185
1163,0.00391572
1164,0.00424083
1165,0.00411452
1166,0.00433062
1167,0.00447588
1168,0.0046282
1169,0.00466919
1170,0.00461094
1171,0.00458609
1172,0.00454984
1173,0.00469096
1174,0.00460794
1175,0.00495405
1176,0.00462536
1177,0.0042406
1178,0.00471088
1179,0.00425652
1180,0.00483314
1181,0.00501238
1182,0.00484863
1183,0.00469086
1184,0.0045886
1185,0.00495213
1186,0.0051236
1187,0.00514351
1188,0.00502439
1189,0.0052311
1190,0.00528483
1191,0.00514755
1192,0.00538505
1193,0.00547063
1194,0.00584013
1195,0.00546115
1196,0.00582114
1197,0.00566922
1198,0.00553874
1199,0.00586355
1200,0.00573914
1201,0.00622715
1202,0.00656712
1203,0.00622772
1204,0.00674926
1205,0.00657755
1206,0.00644925
1207,0.00709876
1208,0.00700275
1209,0.00673175
1210,0.00655149
1211,0.00649791
1212,0.00673945
1213,0.00662511
1214,0.00635918
1215,0.00640324
1216,0.00687423
1217,0.00655455
1218,0.00683332
1219,0.00655373
1220,0.00645462
1221,0.00647994
1222,0.00670296
1223,0.0065004
1224,0.00696481
1225,0.00660396
1226,0.00647892
1227,0.00631795
1228,0.00613421
1229,0.00575518
1230,0.00578398
1231,0.0054698
1232,0.00539172
1233,0.00506746
1234,0.005222
1235,0.00517692
1236,0.00508526
1237,0.00533682
1238,0.00540553
1239,0.00538311
1240,0.00516384
1241,0.00499827
1242,0.00503124
1243,0.00483897
1244,0.00486092
1245,0.00479997
1246,0.00454885
1247,0.00487388
1248,0.00506685
1249,0.00509109
1250,0.00530392
1251,0.00549317
1252,0.0057325
1253,0.00579503
1254,0.00653533
1255,0.00687067
1256,0.0066024
1257,0.00665935
1258,0.00669552
1259,0.00676373
1260,0.00650225
1261,0.00655441
1262,0.00653637
1263,0.00667192
1264,0.0065524
1265,0.00650512
1266,0.00644065
1267,0.00610807
1268,0.00653698
1269,0.00667452
1270,0.00660888
1271,0.00688502
1272,0.00662596
1273,0.00692129
1274,0.00721426
1275,0.00725135
1276,0.00682516
1277,0.00694498
1278,0.00719559
1279,0.00694985
1280,0.00758427
1281,0.00707197
1282,0.00764151
1283,0.00769205
1284,0.00782234
1285,0.00778817
1286,0.00752673
1287,0.00742652
1288,0.00755757
1289,0.0073286
1290,0.00751415
1291,0.00727409
1292,0.00775484
1293,0.00706134
1294,0.00733009
1295,0.00706164
1296,0.00695013
1297,0.00692756
1298,0.00728956
1299,0.00700999
1300,0.00760354
1301,0.00752657
1302,0.00710216
1303,0.00701486
1304,0.00734595
1305,0.00726727
1306,0.00746998
1307,0.00718243
1308,0.00729452
1309,0.00764324
1310,0.00747744
1311,0.00733496
1312,0.00718105
1313,0.00681719
1314,0.00662252
1315,0.00686354
1316,0.00680551
1317,0.00691438
1318,0.00671511
1319,0.00656254
1320,0.00642579
1321,0.00621845
1322,0.00578838
1323,0.00539305
1324,0.0055391
1325,0.00516012
1326,0.00501845
1327,0.00482486
1328,0.00489995
1329,0.00488897
1330,0.00462107
1331,0.00458448
1332,0.00463181
1333,0.0046157
1334,0.00458289
1335,0.00443151
1336,0.00449622
1337,0.00442672
1338,0.00462009
1339,0.0043947
1340,0.00426239
1341,0.00431069
1342,0.00434314
1343,0.0043923
1344,0.00436855
1345,0.00396853
1346,0.00437041
1347,0.00390963
1348,0.00452879
1349,0.00420911
1350,0.00418293
1351,0.00456306
1352,0.0043602
1353,0.00435863
1354,0.00419726
1355,0.00444394
1356,0.00464628
1357,0.00414159
1358,0.00423559
1359,0.0040591
1360,0.00409937
1361,0.0042099
1362,0.00387752
1363,0.00413579
1364,0.00393745
1365,0.00393364
1366,0.00363353
1367,0.00354683
1368,0.00386176
1369,0.00387761
1370,0.0036786
1371,0.00384692
1372,0.00344648
1373,0.00365722
1374,0.00345999
1375,0.00362534
1376,0.00365592
1377,0.0037598
1378,0.00370611
1379,0.00377974
1380,0.00370074
1381,0.00383392
1382,0.00378968
1383,0.00384042
1384,0.00380854
1385,0.00342071
1386,0.00368685
1387,0.0033834
1388,0.00358135
1389,0.00368688
1390,0.0041844
1391,0.0041755
1392,0.00378523
1393,0.00372745
1394,0.00402022
1395,0.00392443
1396,0.00392937
1397,0.00400063
1398,0.00363949
1399,0.00372268
1400,0.00401759
1401,0.00373191
1402,0.00368665
1403,0.00361335
1404,0.00393088
1405,0.00373101
1406,0.00376673
1407,0.00372637
1408,0.00378358
1409,0.00368944
1410,0.00364967
1411,0.00360749
1412,0.00366043
1413,0.00382091
1414,0.0037908
1415,0.003624
1416,0.00364305
1417,0.00403435
1418,0.00409791
1419,0.00366161
1420,0.0034511
1421,0.0035028
1422,0.00350884
1423,0.00356375
1424,0.00418836
1425,0.00357451
1426,0.00360146
1427,0.00355607
1428,0.00332982
1429,0.00360484
1430,0.00336633
1431,0.00365712
1432,0.00377589
1433,0.00371948
1434,0.00364411
1435,0.00346671
1436,0.00353457
1437,0.00351275
1438,0.00399281
1439,0.00364704
1440,0.00393054
1441,0.00384452
1442,0.00356992
1443,0.00359095
1444,0.00350519
1445,0.00373011
1446,0.00328325
1447,0.00386967
1448,0.00371228
1449,0.00356254
1450,0.00356981
1451,0.00366673
1452,0.00348191
1453,0.00355434
1454,0.00374247
1455,0.0033921
1456,0.00300654
1457,0.00321728
1458,0.00315858
1459,0.00328903
1460,0.00338835
1461,0.00326413
1462,0.00320321
1463,0.00304714
1464,0.00316196
1465,0.00309719
1466,0.00319402
1467,0.00319232
1468,0.00308912
1469,0.00345731
1470,0.00353294
1471,0.00392049
1472,0.00368939
1473,0.00386309
1474,0.00373709
1475,0.00352419
1476,0.00362284
1477,0.00353601
1478,0.00339266
1479,0.00376103
1480,0.00360034
1481,0.00354296
1482,0.0035988
1483,0.00352297
1484,0.00353271
1485,0.00364163
1486,0.00361376
1487,0.00368619
1488,0.00352553
1489,0.003665
1490,0.00388599
1491,0.00381968
1492,0.00354848
1493,0.00357941
1494,0.0037726
1495,0.0034365
1496,0.00363664
1497,0.00393689
1498,0.00348006
1499,0.00375679
1500,0.00351053
1501,0.00349763
1502,0.00339135
1503,0.00365125
1504,0.00365377
1505,0.00337761
1506,0.00352731
1507,0.00348034
1508,0.00342456
1509,0.00337367
1510,0.00332226
1511,0.00345117
1512,0.00336737
1513,0.00327687
1514,0.00312432
1515,0.00320136
1516,0.00329338
1517,0.00314089
1518,0.00315446
1519,0.00318514
1520,0.00342144
1521,0.00327615
1522,0.00345059
1523,0.00332876
1524,0.00341191
1525,0.00305153
1526,0.00384427
1527,0.00325954
1528,0.00360572
1529,0.00359759
1530,0.00374663
1531,0.00373879
1532,0.00387821
1533,0.00367865
1534,0.0038163
1535,0.00378218
1536,0.0037115
1537,0.00402351
1538,0.00368825
1539,0.00385605
1540,0.00394641
1541,0.00413211
1542,0.00414856
1543,0.00433091
1544,0.00398455
1545,0.00425638
1546,0.00446851
1547,0.0043829
1548,0.00429324
1549,0.00423136
1550,0.00422957
1551,0.00416194
1552,0.00443161
1553,0.00419461
1554,0.00413707
1555,0.00415191
1556,0.00416668
1557,0.00427918
1558,0.00412171
1559,0.00433388
1560,0.00442651
1561,0.00401623
1562,0.00394911
1563,0.00425145
1564,0.00383906
1565,0.00410934
1566,0.00423176
1567,0.00454821
1568,0.00452778
1569,0.00447496
1570,0.00431209
1571,0.00476775
1572,0.00445208
1573,0.00440134
1574,0.00428183
1575,0.00462177
1576,0.00450459
1577,0.00458382
1578,0.00473916
1579,0.00451935
1580,0.00446635
1581,0.00454949
1582,0.00477341
1583,0.00499003
1584,0.00482266
1585,0.00462652
1586,0.0050516
1587,0.00502087
1588,0.0053367
1589,0.00587241
1590,0.00571981
1591,0.00578276
1592,0.0189516
1593,0.00556971
1594,0.00555854
1595,0.00498688
1596,0.0058643
1597,0.00468271
1598,0.00535836
1599,0.00609242
1600,0.00597122
1601,0.00603528
1602,0.00613005
1603,0.00597448
1604,0.00582801
1605,0.00597984
1606,0.00591075
1607,0.00635112
1608,0.00579494
1609,0.00628405
1610,0.00565483
1611,0.00545084
1612,0.00558071
1613,0.00567274
1614,0.0056176
1615,0.00552949
1616,0.0053475
1617,0.00547485
1618,0.00590937
1619,0.00541513
1620,0.00532797
1621,0.00522289
1622,0.00564142
1623,0.00480715
1624,0.00480697
1625,0.00505548
1626,0.00467929
1627,0.0045689
1628,0.00456206
1629,0.00449111
1630,0.00478699
1631,0.00482997
1632,0.00493404
1633,0.00491494
1634,0.00509199
1635,0.00510483
1636,0.00576582
1637,0.00558889
1638,0.00595291
1639,0.00553581
1640,0.00559528
1641,0.00609624
1642,0.00621749
1643,0.00633686
1644,0.00649727
1645,0.00670983
1646,0.00703908
1647,0.00665016
1648,0.00729017
1649,0.00727172
1650,0.00708888
1651,0.00722895
1652,0.00725995
1653,0.00695882
1654,0.00738385
1655,0.00761469
1656,0.00722401
1657,0.00717899
1658,0.00673516
1659,0.00632074
1660,0.00628519
1661,0.00685746
1662,0.00654679
1663,0.00637099
1664,0.00610059
1665,0.00648681
