idx,time
1424,0.00317513
1425,0.00295435
1426,0.00293211
1427,0.00297884
1428,0.00312429
1429,0.0031467
1430,0.0163164
1431,0.00316461
1432,0.00334275
1433,0.00347571
1434,0.00325057
1435,0.00312045
1436,0.00301053
1437,0.00311726
1438,0.00305898
1439,0.00310877
1440,0.00316361
1441,0.00335281
1442,0.00310671
1443,0.00310491
1444,0.00312385
1445,0.00307144
1446,0.00306374
1447,0.00311525
1448,0.00306965
1449,0.00286792
1450,0.00307041
1451,0.00311017
1452,0.00299903
1453,0.00299752
1454,0.00304065
1455,0.0027859
1456,0.00271243
1457,0.00269758
1458,0.0026858
1459,0.00274289
1460,0.00283543
1461,0.00272665
1462,0.00285899
1463,0.00260275
1464,0.00281295
1465,0.00283337
1466,0.00265037
1467,0.00276844
1468,0.00295751
1469,0.00302897
1470,0.00313358
1471,0.00329245
1472,0.00312565
1473,0.00317448
1474,0.0033246
1475,0.00319339
1476,0.0032877
1477,0.00328879
1478,0.00335691
1479,0.0032077
1480,0.0032701
1481,0.00316222
1482,0.00350574
1483,0.00331287
1484,0.00344343
1485,0.00356286
1486,0.00301098
1487,0.00305896
1488,0.00287134
1489,0.00294832
1490,0.00344139
1491,0.00332306
1492,0.00302555
1493,0.00299721
1494,0.00305181
1495,0.00308555
1496,0.00333
1497,0.00344006
1498,0.00320407
1499,0.00318145
1500,0.00294433
1501,0.00311159
1502,0.00327696
1503,0.00312494
1504,0.0031197
1505,0.00280894
1506,0.00284213
1507,0.00290238
1508,0.00287952
1509,0.00287865
1510,0.00287525
1511,0.00275156
1512,0.00296014
1513,0.00277554
1514,0.00271722
1515,0.00306022
1516,0.00297318
1517,0.00278045
1518,0.00273433
1519,0.00277911
1520,0.00277785
1521,0.00281596
1522,0.0027691
1523,0.00312402
1524,0.00316662
1525,0.00277547
1526,0.00323137
1527,0.00265512
1528,0.00313804
1529,0.0030538
1530,0.00364582
1531,0.00304126
1532,0.00309589
1533,0.00329255
1534,0.00323293
1535,0.00303069
1536,0.00317278
1537,0.00322556
1538,0.00342532
1539,0.00346277
1540,0.00322873
1541,0.00338922
1542,0.0033176
1543,0.00338651
1544,0.00339938
1545,0.00343954
1546,0.0034931
1547,0.00363922
1548,0.00336637
1549,0.00325643
1550,0.00351348
1551,0.00375495
1552,0.00374143
1553,0.00323637
1554,0.00336926
1555,0.00326476
1556,0.00342636
1557,0.00344933
1558,0.0033535
1559,0.00335332
1560,0.00354018
1561,0.00342972
1562,0.00334301
1563,0.00334494
1564,0.00297935
1565,0.00338651
1566,0.00345586
1567,0.0035246
1568,0.00352058
1569,0.00391096
1570,0.0035802
1571,0.00385362
1572,0.00340189
1573,0.00340633
1574,0.0032933
1575,0.00349646
1576,0.0034424
1577,0.00360562
1578,0.00342313
1579,0.00345214
1580,0.00339678
1581,0.00330773
1582,0.00382688
1583,0.00352154
1584,0.00338019
1585,0.00334908
1586,0.00383165
