idx,time
252,0.00298886
253,0.00322816
254,0.00310711
255,0.00439848
256,0.00462598
257,0.00270486
258,0.00325141
259,0.00278808
260,0.00282858
261,0.00278927
262,0.00292843
263,0.00257881
264,0.00261272
265,0.00267049
266,0.00329026
267,0.00282069
268,0.0029747
269,0.00347403
270,0.00344503
271,0.00285419
272,0.00234443
273,0.00242571
274,0.00252553
275,0.00412255
276,0.00323541
277,0.00302821
278,0.00302653
279,0.00270017
280,0.00264613
281,0.00278341
282,0.00269281
283,0.00244077
284,0.00256733
285,0.00255968
286,0.00357494
287,0.00323563
288,0.00321739
289,0.0033553
290,0.00326111
291,0.00366438
292,0.00363972
293,0.0032878
294,0.0038321
295,0.00342207
296,0.00301913
297,0.00286739
298,0.00299336
299,0.00319658
300,0.00304819
301,0.00301083
302,0.00324593
303,0.00327018
304,0.00326138
305,0.00334313
306,0.00413448
307,0.00379206
308,0.00392985
309,0.00456441
310,0.00358646
311,0.00359655
312,0.00373926
313,0.00312069
314,0.00379295
315,0.00408249
316,0.00475216
317,0.00401354
318,0.00388481
319,0.00371672
320,0.00390874
321,0.00396794
322,0.00392758
323,0.00416339
324,0.00447156
325,0.00488182
326,0.00620118
327,0.00618219
328,0.00598819
329,0.00606113
330,0.00625845
331,0.00601955
332,0.00639466
333,0.00682345
334,0.00567465
335,0.00583911
336,0.00606877
337,0.00591076
338,0.00638478
339,0.00633022
340,0.00608971
341,0.00671855
342,0.00762801
343,0.00674291
344,0.00598528
345,0.00588366
346,0.00574241
347,0.00622289
348,0.00601143
349,0.00522906
350,0.00488314
351,0.00520834
352,0.00549996
353,0.00515227
354,0.00549743
355,0.00511591
356,0.00506749
357,0.024896
358,0.00521019
359,0.00457267
360,0.00485874
361,0.00462741
362,0.0050044
363,0.00402923
364,0.00497384
365,0.00443417
366,0.00431097
367,0.0042744
368,0.00400334
369,0.00395197
370,0.00411276
371,0.00427059
372,0.00450202
373,0.00470281
374,0.00377812
375,0.00444133
376,0.00487813
377,0.00427208
378,0.00473426
379,0.00434799
380,0.00489285
381,0.00479035
382,0.00473457
383,0.00439247
384,0.00458587
385,0.00457128
386,0.00448689
387,0.00452117
388,0.00442724
389,0.0061257
390,0.00480816
391,0.00478285
392,0.00491923
393,0.00568278
394,0.00542223
395,0.00516413
396,0.00477943
397,0.00563198
398,0.00578225
399,0.0048604
400,0.0050696
401,0.00524015
402,0.00507865
403,0.00532027
404,0.00515079
405,0.0048696
406,0.00543451
407,0.00518778
408,0.00460858
409,0.00480122
410,0.0048863
411,0.00508047
412,0.00451305
413,0.00499759
414,0.00493202
415,0.00867682
416,0.00490195
417,0.00496597
418,0.0049306
419,0.00517501
420,0.00500027
421,0.00499832
422,0.00513092
423,0.00502051
424,0.00470377
425,0.00510124
426,0.00459129
427,0.00471941
428,0.00531837
429,0.00523563
430,0.00484743
431,0.00474088
432,0.00675902
433,0.00510764
434,0.00528889
435,0.00544331
436,0.00564979
437,0.00516565
438,0.0053265
439,0.00509453
440,0.00605072
441,0.00570538
442,0.00592327
443,0.00590338
444,0.00597919
445,0.00573579
446,0.00632124
447,0.0063075
448,0.00692431
449,0.00691662
450,0.00652235
451,0.0072545
452,0.00745731
453,0.00741613
454,0.00842841
455,0.00863408
456,0.0100732
457,0.00882264
458,0.00900734
459,0.0104257
460,0.0107649
461,0.00939787
462,0.0101473
463,0.0108752
464,0.0101312
465,0.00949531
466,0.0099539
467,0.00929855
468,0.00917267
469,0.0091958
470,0.0100537
471,0.00921688
472,0.00924082
473,0.00937603
474,0.00900137
475,0.00929595
476,0.00870877
477,0.00923404
478,0.00962092
479,0.00793408
480,0.0104743
481,0.00946616
482,0.00910403
483,0.00935504
484,0.00957511
485,0.00951816
486,0.00807187
487,0.00794419
488,0.00795582
489,0.00629253
490,0.00697055
491,0.00746628
492,0.00711904
493,0.00739962
494,0.00788264
495,0.00768968
496,0.00722863
497,0.00804926
498,0.00756047
499,0.00819971
500,0.00745129
501,0.00834835
502,0.00748483
503,0.00701671
504,0.00693788
505,0.00775881
506,0.00721946
507,0.00696285
508,0.00707137
509,0.0072548
510,0.00672536
511,0.00738854
512,0.00727189
513,0.00665287
514,0.0092624
515,0.00773507
516,0.00667208
517,0.00719189
518,0.0071737
519,0.00766148
520,0.00780744
521,0.00858024
522,0.00754091
523,0.00743253
524,0.00851813
525,0.00848292
526,0.00776014
527,0.00822459
528,0.00703934
529,0.00752111
530,0.00781336
531,0.00772023
532,0.00797592
533,0.00809557
534,0.0086524
535,0.00845678
536,0.008416
537,0.00831949
538,0.00904911
539,0.00728394
540,0.00678355
541,0.00801052
542,0.00777567
543,0.0076586
544,0.00783989
545,0.00794397
546,0.00748893
547,0.0076438
548,0.00867389
549,0.00736106
550,0.00800251
551,0.00783325
552,0.0080021
553,0.0076959
554,0.00753828
555,0.0073053
556,0.00682737
557,0.00795554
558,0.00780037
559,0.00792824
560,0.00783424
561,0.00712669
562,0.00703896
563,0.00712131
564,0.00591896
565,0.00402466
566,0.00401995
567,0.00497842
568,0.00437908
569,0.00408538
570,0.00405622
571,0.00381216
572,0.00396263
573,0.00455379
574,0.00477497
575,0.00445024
576,0.00449033
577,0.00496623
578,0.0051458
579,0.0054368
580,0.00512616
581,0.00530231
582,0.00588891
583,0.00538949
584,0.00545115
585,0.00623428
586,0.00588445
587,0.00574336
588,0.0063274
589,0.00616192
590,0.00646257
591,0.0264259
592,0.00598396
593,0.00620731
594,0.00683843
595,0.00622709
596,0.00603035
597,0.00610507
598,0.00620612
599,0.00546853
600,0.00559258
601,0.00740345
602,0.00619231
603,0.0060475
604,0.00597826
605,0.0066372
606,0.00579408
607,0.00564657
608,0.00572844
609,0.00417987
610,0.00397101
611,0.00453991
612,0.00433043
613,0.00379907
614,0.00408027
615,0.00394143
616,0.00427286
617,0.00435614
618,0.0043707
619,0.00471596
620,0.00451165
621,0.00472516
622,0.00442808
623,0.0048165
624,0.00387717
625,0.00480109
626,0.00568313
627,0.0047026
628,0.00487491
629,0.00479179
630,0.00474452
631,0.00498203
632,0.00492584
633,0.00556364
634,0.00496834
635,0.00522042
636,0.00493051
637,0.004624
638,0.00512329
639,0.00515381
640,0.00437207
641,0.00446316
642,0.0049558
643,0.00448496
644,0.00422089
645,0.00490405
646,0.00440179
647,0.00441394
648,0.00472805
649,0.00440005
650,0.00538983
651,0.00429469
652,0.0044202
653,0.00528268
654,0.00453144
655,0.00443979
656,0.00503567
657,0.00551312
658,0.00436241
659,0.00454967
660,0.00489117
661,0.00489044
662,0.00498703
663,0.00503852
664,0.00521737
665,0.00495204
666,0.00522235
667,0.00515725
668,0.00457707
669,0.00415223
670,0.00416271
671,0.00395369
672,0.00401204
673,0.00357578
674,0.00359897
675,0.00348006
676,0.00402989
677,0.00457151
678,0.00396509
679,0.00408525
680,0.00417082
681,0.00402059
682,0.00401492
683,0.0040133
684,0.00385675
685,0.00401946
686,0.0035902
687,0.00349491
688,0.00341378
689,0.00326208
690,0.00324659
691,0.00316584
692,0.00354392
693,0.00325632
694,0.00318592
695,0.00301617
696,0.00303259
697,0.00297257
698,0.00305264
699,0.00291812
700,0.0026648
701,0.00265647
702,0.00263316
703,0.00265083
704,0.00259541
705,0.002532
706,0.00260913
707,0.00276272
708,0.00262641
709,0.00292113
710,0.00264947
711,0.0026865
712,0.00263709
713,0.00261654
714,0.00270141
715,0.00308465
716,0.00279464
717,0.00294503
718,0.0029517
719,0.00296924
720,0.00329909
721,0.00293451
722,0.00269967
723,0.00285473
724,0.00290061
725,0.00295419
726,0.00355527
727,0.00388662
728,0.00286025
729,0.00314564
730,0.00409274
731,0.00329397
732,0.00353674
733,0.00393716
734,0.00438011
735,0.00364935
736,0.00366098
737,0.00352284
738,0.00382942
739,0.00372181
740,0.00366391
741,0.00452575
742,0.00385019
743,0.00367252
744,0.00389784
745,0.00326156
746,0.00373831
747,0.00318403
748,0.00399139
749,0.00272827
750,0.00311558
751,0.00316967
752,0.00311236
753,0.00317296
754,0.00291476
755,0.00285934
756,0.00304451
757,0.00297819
758,0.0052903
759,0.00515962
760,0.0055269
761,0.00505182
762,0.004641
763,0.00469303
764,0.00443781
765,0.00411559
766,0.00395295
767,0.00332173
768,0.00291372
769,0.00325703
770,0.00317184
771,0.00377066
772,0.00309373
773,0.00295358
774,0.00353264
775,0.00312478
776,0.00311234
777,0.00391821
778,0.00330474
779,0.0033021
780,0.00396399
781,0.00321676
782,0.00267367
783,0.00311388
784,0.0030737
785,0.00305518
786,0.00308375
787,0.00305909
788,0.00312751
789,0.00320067
790,0.0030477
791,0.00319051
792,0.00319228
793,0.00288949
794,0.00299547
795,0.00349031
796,0.0029431
797,0.00382192
798,0.0029905
799,0.00309759
800,0.00350622
801,0.00301518
802,0.00355608
803,0.00309996
804,0.00302076
805,0.00306973
806,0.00368727
807,0.0030293
808,0.00303014
809,0.00353924
810,0.00344763
811,0.00296903
812,0.00304771
813,0.0030262
814,0.0034987
815,0.00350768
816,0.00354959
817,0.00357797
818,0.00335564
819,0.00366576
820,0.00304284
821,0.00249492
822,0.00302009
823,0.00306497
824,0.00307849
825,0.00255328
826,0.00278619
827,0.00251642
828,0.00253138
829,0.00247422
830,0.0029577
831,0.00267258
832,0.00271232
833,0.00272833
834,0.00285442
835,0.00287609
836,0.00271011
837,0.00263862
838,0.00262646
839,0.00262342
840,0.00263839
841,0.00275632
842,0.00262174
843,0.00258039
844,0.00254597
845,0.00256471
846,0.00234345
847,0.00237606
848,0.00234974
849,0.00284739
850,0.00277522
851,0.00228012
852,0.00225997
853,0.0022539
854,0.0026099
855,0.00235474
856,0.00239024
857,0.00225418
858,0.00228801
859,0.00206759
860,0.0021135
861,0.00251093
862,0.0022174
863,0.00222512
864,0.0022375
865,0.00218588
866,0.0020386
867,0.00200623
868,0.00235157
869,0.00224267
870,0.00205248
871,0.00255795
872,0.00199883
873,0.00201206
874,0.00202629
875,0.00237353
876,0.00219532
877,0.00197778
878,0.00219843
879,0.00229192
880,0.00241492
881,0.00232017
882,0.00197912
883,0.00198045
884,0.00307178
885,0.00224145
886,0.00199489
887,0.00200089
888,0.00201213
889,0.00196997
890,0.00198413
891,0.00196905
892,0.00199224
893,0.0019989
894,0.00252217
895,0.00228114
896,0.00246543
897,0.0019783
898,0.00210573
899,0.00198298
900,0.00221685
901,0.00212952
902,0.00192975
903,0.00191598
904,0.00192088
905,0.00193792
906,0.00192519
907,0.00208243
908,0.00190995
909,0.00185737
910,0.00185545
911,0.00212342
912,0.00194092
913,0.00181817
914,0.00194426
915,0.0017408
916,0.00176205
917,0.00196702
918,0.00179623
919,0.00191176
920,0.00175086
921,0.00195351
922,0.00177642
923,0.0027501
924,0.00194421
925,0.00198112
926,0.00198953
927,0.00194643
928,0.00196668
929,0.00195055
930,0.00233299
931,0.0017621
932,0.00178249
933,0.00174999
934,0.00172754
935,0.00198097
936,0.00170414
937,0.00173992
938,0.00318456
939,0.00303936
940,0.00235387
941,0.00250422
942,0.00307267
943,0.00297562
944,0.00234781
945,0.00234384
946,0.00290599
947,0.00300126
948,0.00235118
949,0.00248405
950,0.00309135
951,0.00318095
952,0.0027429
953,0.00318867
954,0.00319837
955,0.00320667
956,0.00329973
957,0.00343502
958,0.00325907
959,0.003105
960,0.00290986
961,0.0026422
962,0.00338406
963,0.00314473
964,0.00262193
965,0.0028753
966,0.00296882
967,0.00347844
968,0.00308578
969,0.0036235
970,0.00310697
971,0.00297169
972,0.00394459
973,0.00406878
974,0.00373584
975,0.00323928
976,0.0033574
977,0.00393488
978,0.00366515
979,0.00390701
980,0.00395666
981,0.00376349
982,0.00380303
983,0.00355364
984,0.00406081
985,0.00418203
986,0.00357077
987,0.00394941
988,0.00383041
989,0.00363367
990,0.00354426
991,0.00390741
992,0.00357077
993,0.00369784
994,0.0047327
995,0.00338049
996,0.0040618
997,0.00360452
998,0.00407465
999,0.00366869
1000,0.00437624
1001,0.00462788
1002,0.00388004
1003,0.00391727
1004,0.00474509
1005,0.00384185
1006,0.00408475
1007,0.00494633
1008,0.00469278
1009,0.00377796
1010,0.00467389
1011,0.00443929
1012,0.00470842
1013,0.00433119
1014,0.00402215
1015,0.00398734
1016,0.00471227
1017,0.00428151
1018,0.00408579
1019,0.00445868
1020,0.00493719
1021,0.00458377
1022,0.00408804
1023,0.00407623
1024,0.00394727
1025,0.00540011
1026,0.00570403
1027,0.00490683
1028,0.00525511
1029,0.00480937
1030,0.00489178
1031,0.0048074
1032,0.0044168
1033,0.00460466
1034,0.00348106
1035,0.00337263
1036,0.00387568
1037,0.00339848
1038,0.00343392
1039,0.00416213
1040,0.0040536
1041,0.00344707
1042,0.00379242
1043,0.00399422
1044,0.0037828
1045,0.00372806
1046,0.00375933
1047,0.00425956
1048,0.00295847
1049,0.004635
1050,0.00345411
1051,0.00401922
1052,0.00447807
1053,0.00420742
1054,0.0042573
1055,0.00422594
1056,0.00413767
1057,0.00405125
1058,0.00417998
1059,0.00399962
1060,0.00395854
1061,0.00341461
1062,0.00327294
1063,0.0032156
1064,0.00318615
1065,0.00316001
1066,0.00346421
1067,0.00359538
1068,0.00323253
1069,0.00351294
1070,0.00310848
1071,0.00382131
1072,0.00319063
1073,0.00383123
1074,0.00376538
1075,0.00356194
1076,0.00318096
1077,0.00325484
1078,0.00354153
1079,0.00311882
1080,0.00378065
1081,0.00349125
1082,0.00341133
1083,0.00534911
1084,0.00354753
1085,0.00411106
1086,0.00431832
1087,0.0041545
1088,0.0037082
1089,0.00382755
1090,0.00417211
1091,0.0045648
1092,0.00397796
1093,0.00371501
1094,0.00370052
1095,0.00423629
1096,0.00345219
1097,0.00381362
1098,0.00387758
1099,0.00321273
1100,0.00350867
1101,0.0042285
1102,0.00318072
1103,0.00338575
1104,0.00400239
1105,0.00356259
1106,0.00371373
1107,0.00347125
1108,0.00420829
1109,0.00357321
1110,0.003542
1111,0.00475478
1112,0.00402406
1113,0.00383902
1114,0.00395741
1115,0.00397847
1116,0.00472166
1117,0.00426675
1118,0.0042841
1119,0.00451663
1120,0.00460202
1121,0.00427017
1122,0.00425707
1123,0.00490478
1124,0.0040388
1125,0.00354466
1126,0.00410484
1127,0.0037412
1128,0.00409448
1129,0.00407341
1130,0.00464959
1131,0.00433753
1132,0.00356473
1133,0.00442173
1134,0.00378791
1135,0.00401362
1136,0.00431752
1137,0.00385738
1138,0.00508035
1139,0.00476632
1140,0.00533495
1141,0.00481347
1142,0.00507313
1143,0.00517959
1144,0.00550776
1145,0.00535781
1146,0.00506765
1147,0.00508965
1148,0.00562602
1149,0.00578727
1150,0.0055044
1151,0.0048142
1152,0.00448058
1153,0.0047601
1154,0.00474715
1155,0.00507811
1156,0.00527838
1157,0.00448909
1158,0.00496988
1159,0.00528281
1160,0.00543635
1161,0.00534774
1162,0.00479058
1163,0.0050834
1164,0.0052222
1165,0.00589701
1166,0.00573644
1167,0.00528808
1168,0.00524378
1169,0.00551989
1170,0.00613301
1171,0.00618938
1172,0.00550009
1173,0.00560579
1174,0.00581308
1175,0.00574989
1176,0.00615752
1177,0.00584691
1178,0.00649709
1179,0.00577354
1180,0.00623889
1181,0.00648424
1182,0.00602195
1183,0.00602976
1184,0.00662778
1185,0.00550607
1186,0.00571351
1187,0.00637119
1188,0.00619031
1189,0.00565957
1190,0.00680279
1191,0.00676237
1192,0.00653305
1193,0.00714296
1194,0.00702494
1195,0.00602057
1196,0.00708155
1197,0.00643052
1198,0.00650449
1199,0.00691864
1200,0.00664126
1201,0.00685997
1202,0.00774584
1203,0.00712012
1204,0.00761172
1205,0.00805211
1206,0.00730925
1207,0.00800071
1208,0.00841138
1209,0.00781317
1210,0.00702839
1211,0.00744594
1212,0.00739766
1213,0.00760559
1214,0.0080866
1215,0.00730947
1216,0.00817961
1217,0.00810321
1218,0.00766817
1219,0.00754952
1220,0.007169
1221,0.00847565
1222,0.00695907
1223,0.00753014
1224,0.00754634
1225,0.00737979
1226,0.00769584
1227,0.00733552
1228,0.00701896
1229,0.00743283
1230,0.00713137
1231,0.00741781
1232,0.00627156
1233,0.00575678
1234,0.00641896
1235,0.00581603
1236,0.00564255
1237,0.00657999
1238,0.00634959
1239,0.00604934
1240,0.00652583
1241,0.00630031
1242,0.00558348
1243,0.00570099
1244,0.00582842
1245,0.00549791
1246,0.00515861
1247,0.00577231
1248,0.00630232
1249,0.00620025
1250,0.00636088
1251,0.00757661
1252,0.00662583
1253,0.00727178
1254,0.00827144
1255,0.00821795
1256,0.00790344
1257,0.00779739
1258,0.00759468
1259,0.00814627
1260,0.00770892
1261,0.00805314
1262,0.00805433
1263,0.00801665
1264,0.00716022
1265,0.00741217
1266,0.0077583
1267,0.00671145
1268,0.00717768
1269,0.00700874
1270,0.00750039
1271,0.00768372
1272,0.00817939
1273,0.00728011
1274,0.00759601
1275,0.00775702
1276,0.00795808
1277,0.00720097
1278,0.00743616
1279,0.00823157
1280,0.00841618
1281,0.00802136
1282,0.00837967
1283,0.00934278
1284,0.00876136
1285,0.00844028
1286,0.00864159
1287,0.00865683
1288,0.00891941
1289,0.00863859
1290,0.00980874
1291,0.00773312
1292,0.00809556
1293,0.00784687
1294,0.00838394
1295,0.00824133
1296,0.00773493
1297,0.0086776
1298,0.00838618
1299,0.00780986
1300,0.00842322
1301,0.00852605
1302,0.00845037
1303,0.0085602
1304,0.00838217
1305,0.00821947
1306,0.00835041
1307,0.00811731
1308,0.00834722
1309,0.00873783
1310,0.00935685
1311,0.00862103
1312,0.00883294
1313,0.0086412
1314,0.00788062
1315,0.00820019
1316,0.00813372
1317,0.00827344
1318,0.00804254
1319,0.00773792
1320,0.00794839
1321,0.00810657
1322,0.00705547
1323,0.00720329
1324,0.00676132
1325,0.0068662
1326,0.00666893
1327,0.00685278
1328,0.00669494
1329,0.00710659
1330,0.00583643
1331,0.00604061
1332,0.00599097
1333,0.00696283
1334,0.00663443
1335,0.00616113
1336,0.00642003
1337,0.00685709
1338,0.00548614
1339,0.00577617
1340,0.00615942
1341,0.00571524
1342,0.00596976
1343,0.00601399
1344,0.00613339
1345,0.00619173
1346,0.00576035
1347,0.00535472
1348,0.00612131
1349,0.00606078
1350,0.00639007
1351,0.0056065
1352,0.00552958
1353,0.00566231
1354,0.00620726
1355,0.0054409
1356,0.00630993
1357,0.00563146
1358,0.00616725
1359,0.00567741
1360,0.00616178
1361,0.00660716
1362,0.00703473
1363,0.00582329
1364,0.00583362
1365,0.00570974
1366,0.00561276
1367,0.00563131
1368,0.00607474
1369,0.00588051
1370,0.00559728
1371,0.00521727
1372,0.00506185
1373,0.00532269
1374,0.00557956
1375,0.00549676
1376,0.00485874
1377,0.0053582
1378,0.00520464
1379,0.00607803
1380,0.00560537
1381,0.00545577
1382,0.0050424
1383,0.00551068
1384,0.00542686
1385,0.00472532
1386,0.00522626
1387,0.004698
1388,0.00497551
1389,0.00566787
1390,0.00570754
1391,0.00541495
1392,0.00540592
1393,0.00535481
1394,0.00538169
1395,0.0048929
1396,0.0053361
1397,0.00541091
1398,0.00591565
1399,0.00566717
1400,0.00465637
1401,0.00526056
1402,0.00516376
1403,0.00449701
1404,0.00489832
1405,0.00486719
1406,0.00483975
1407,0.00478601
1408,0.00541295
1409,0.00551518
1410,0.00498189
1411,0.00510362
1412,0.00563546
1413,0.00502972
1414,0.00494609
1415,0.00509895
1416,0.00571808
1417,0.00539963
1418,0.0050925
1419,0.00578532
1420,0.00498985
1421,0.00517913
1422,0.00495279
1423,0.00514594
1424,0.00520194
1425,0.00490702
1426,0.00510527
1427,0.00517358
1428,0.00500647
1429,0.00508572
1430,0.00522424
1431,0.0060293
1432,0.00521196
1433,0.00501477
1434,0.00540295
1435,0.00514706
1436,0.00503997
1437,0.00525452
1438,0.00516667
1439,0.00483556
1440,0.00526763
1441,0.00508602
1442,0.00499465
1443,0.00514113
1444,0.00515698
1445,0.00493158
1446,0.00459322
1447,0.00533883
1448,0.0046986
1449,0.00444041
1450,0.0047834
1451,0.00493974
1452,0.00575316
1453,0.00482628
1454,0.00496832
1455,0.00465589
1456,0.00427972
1457,0.004498
1458,0.00453912
1459,0.00438112
1460,0.00376608
1461,0.00357979
1462,0.00479921
1463,0.00321528
1464,0.00397722
1465,0.00381907
1466,0.00384971
1467,0.00458227
1468,0.00492635
1469,0.00429128
1470,0.00464565
1471,0.0050205
1472,0.00457556
1473,0.00521473
1474,0.00514698
1475,0.00491919
1476,0.00533692
1477,0.00506432
1478,0.00491745
1479,0.00483351
1480,0.00506046
1481,0.00474033
1482,0.00494186
1483,0.00474158
1484,0.00510011
1485,0.00497641
1486,0.0049099
1487,0.00473522
1488,0.00503653
1489,0.0051997
1490,0.00512881
1491,0.00511364
1492,0.00441092
1493,0.0046307
1494,0.00461326
1495,0.00444543
1496,0.00484565
1497,0.00460942
1498,0.00445382
1499,0.00523803
1500,0.00505236
1501,0.00507145
1502,0.00471855
1503,0.00526328
1504,0.00521209
1505,0.00478679
1506,0.00419308
1507,0.00382196
1508,0.00365984
1509,0.00457817
1510,0.0041283
1511,0.00409953
1512,0.00396437
1513,0.00478475
1514,0.00363663
1515,0.0036094
1516,0.00366158
1517,0.00401786
1518,0.00358238
1519,0.00341424
1520,0.0044782
1521,0.00413874
1522,0.00400873
1523,0.00471814
1524,0.00491375
1525,0.00463046
1526,0.00444343
1527,0.0039763
1528,0.00476659
1529,0.00444256
1530,0.0045742
1531,0.00450006
1532,0.004665
1533,0.00467828
1534,0.00442777
1535,0.00478782
1536,0.00520449
1537,0.00510794
1538,0.00513419
1539,0.00550685
1540,0.00480755
1541,0.00520815
1542,0.00576265
1543,0.00515656
1544,0.00539497
1545,0.00565036
1546,0.00571845
1547,0.00499871
1548,0.00548555
1549,0.00541614
1550,0.00564711
1551,0.00528895
1552,0.00579011
1553,0.0050082
1554,0.00518412
1555,0.00446915
1556,0.0054039
1557,0.00539858
1558,0.00541912
1559,0.00539333
1560,0.00526342
1561,0.00531297
1562,0.00537531
1563,0.00552379
1564,0.00527029
1565,0.00550548
1566,0.00540173
1567,0.00580497
1568,0.00592179
1569,0.00547061
1570,0.00541055
1571,0.00589289
1572,0.00558623
1573,0.00474541
1574,0.00597416
1575,0.00603344
1576,0.00605387
1577,0.00531071
1578,0.00532997
1579,0.00561438
1580,0.00592815
1581,0.00586881
1582,0.00583819
1583,0.0060315
1584,0.00709363
1585,0.00585366
1586,0.00658031
1587,0.00671138
1588,0.00677834
1589,0.00630521
1590,0.00678792
1591,0.00761114
1592,0.0278904
1593,0.00701177
1594,0.00752164
1595,0.00604963
1596,0.007423
1597,0.00620835
1598,0.00594176
1599,0.00781014
1600,0.00746853
1601,0.00773518
1602,0.00742042
1603,0.00768382
1604,0.00779896
1605,0.0074741
1606,0.00709744
1607,0.00732202
1608,0.00742961
1609,0.00713568
1610,0.00704365
1611,0.00712919
1612,0.00652292
1613,0.00668547
1614,0.00783253
1615,0.00712534
1616,0.00663811
1617,0.00744133
1618,0.0074834
1619,0.00738005
1620,0.00684843
1621,0.00710908
1622,0.00704602
1623,0.00596057
1624,0.00633971
1625,0.00638104
1626,0.00622429
1627,0.00536155
1628,0.0056814
1629,0.00611705
1630,0.00570396
1631,0.00599505
1632,0.00632189
1633,0.00562219
1634,0.0066919
1635,0.00604474
1636,0.00683971
1637,0.00660848
1638,0.00745797
1639,0.00713887
1640,0.00780146
1641,0.00815352
1642,0.00763178
1643,0.00764813
1644,0.00781561
1645,0.00881073
1646,0.0089705
1647,0.00892547
1648,0.0087756
1649,0.00997483
1650,0.0084811
1651,0.00913691
1652,0.00842305
1653,0.00827268
1654,0.00835028
1655,0.00852639
1656,0.00864863
1657,0.0084669
1658,0.00792494
1659,0.00830584
1660,0.00848743
1661,0.00748862
1662,0.00741953
1663,0.00740031
1664,0.0071321
1665,0.00709481
1666,0.00725377
